,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,-5.66796875,-10.265625,-10.171875,-11.6328125,-11.8359375,-12.2890625
1,-7.46484375,-7.6953125,-8.546875,-11.7890625,-10.453125,-10.1953125
2,-6.203125,-7.19140625,-11.7265625,-11.7578125,-12.46875,-12.1484375
3,-5.48828125,-11.6875,-12.203125,-10.1015625,-11.4453125,-10.7890625
4,-5.1875,-10.7265625,-11.375,-12.03125,-12.2578125,-12.3203125
5,-5.27734375,-12.875,-11.4609375,-11.3203125,-12.1953125,-12.5859375
6,-5.8984375,-5.88671875,-12.234375,-10.8671875,-11.6171875,-12.59375
7,-5.4140625,-7.66796875,-9.953125,-11.71875,-10.265625,-11.734375
8,-6.23828125,-5.578125,-11.515625,-12.6328125,-11.203125,-12.5546875
9,-5.66796875,-8.2734375,-10.53125,-11.0546875,-11.03125,-11.9375
10,-6.25390625,-8.0859375,-8.484375,-8.5625,-11.4453125,-12.59375
11,-5.515625,-9.9609375,-12.75,-12.484375,-12.5859375,-13.09375
12,-5.5390625,-7.09765625,-7.9453125,-10.875,-8.5234375,-13.3671875
13,-6.12109375,-12.2109375,-12.6796875,-12.328125,-10.078125,-11.4453125
14,-6.06640625,-7.21875,-11.8046875,-10.4140625,-10.53125,-11.8515625
15,-5.9453125,-4.828125,-12.6484375,-11.1484375,-11.453125,-12.5390625
16,-4.98046875,-4.6015625,-11.734375,-12.3046875,-10.765625,-12.6796875
17,-6.68359375,-7.3203125,-12.609375,-11.2265625,-12.875,-12.828125
18,-5.43359375,-5.87890625,-9.1015625,-12.5703125,-10.21875,-12.2421875
19,-5.66015625,-5.83984375,-11.65625,-7.19140625,-12.6328125,-10.84375
