,agent0_orangutan,agent1_orangutan,agent2_orangutan,agent3_orangutan,agent4_orangutan,agent5_orangutan
0,-9.53125,-9.9921875,-9.15625,-8.65625,-9.609375,-9.3125
1,-9.9375,-9.0546875,-10.359375,-9.6640625,-10.328125,-9.796875
2,-11.96875,-10.0859375,-8.3984375,-7.68359375,-8.2578125,-8.953125
3,-10.5546875,-9.078125,-9.53125,-9.7578125,-9.828125,-10.0234375
4,-9.1171875,-9.9453125,-9.0234375,-10.5546875,-11.140625,-10.5625
5,-10.0078125,-9.5,-9.140625,-9.1171875,-8.3203125,-9.4765625
6,-9.359375,-8.8984375,-8.6171875,-8.640625,-8.59375,-9.6015625
7,-9.0078125,-10.921875,-9.25,-9.5,-8.1796875,-9.09375
8,-9.7734375,-10.1171875,-9.9921875,-9.609375,-8.8828125,-9.3984375
9,-8.90625,-8.9453125,-10.1015625,-9.03125,-10.03125,-9.9453125
10,-9.796875,-10.84375,-10.296875,-10.40625,-9.359375,-9.6640625
11,-7.703125,-9.15625,-8.796875,-9.15625,-9.03125,-9.7890625
12,-10.4609375,-9.28125,-8.7109375,-8.375,-8.2109375,-8.5078125
13,-8.1796875,-10.0078125,-7.96484375,-8.1484375,-8.0390625,-8.03125
14,-18.6875,-10.96875,-9.5,-8.9765625,-9.171875,-9.6796875
15,-10.8125,-9.65625,-8.484375,-8.1484375,-8.296875,-8.3203125
16,-8.2890625,-10.21875,-10.34375,-9.671875,-9.7421875,-10.109375
17,-11.1953125,-10.375,-11.765625,-11.5,-11.9453125,-10.1640625
18,-7.66796875,-10.421875,-10.6015625,-9.6640625,-9.59375,-10.703125
19,-8.53125,-9.1484375,-8.4453125,-7.91796875,-7.6875,-7.94921875
