,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
0,-6.871626377105713,-6.914494037628174,-9.151111602783203,-10.803650856018066,-10.205836296081545,-10.70497226715088
1,-6.386532306671143,-10.60666847229004,-11.039139747619627,-11.139262199401855,-11.015283584594728,-11.75825309753418
2,-6.707444667816162,-9.930686950683594,-10.931964874267578,-10.787934303283691,-11.06113052368164,-10.758293151855469
4,-6.950611114501953,-8.667095184326172,-10.603216171264648,-9.687559127807615,-10.616475105285645,-9.905759811401367
3,-7.13831901550293,-10.878686904907228,-11.216577529907228,-10.493295669555664,-10.227503776550291,-11.434435844421388
5,-7.543966770172119,-10.855639457702637,-10.507884979248049,-11.016084671020508,-12.332297325134276,-11.477279663085938
7,-5.600317478179932,-5.333263874053955,-6.458047866821289,-10.648870468139648,-11.03890323638916,-10.687932968139648
6,-6.807848930358887,-8.859003067016602,-11.362863540649414,-9.110759735107422,-10.723958969116213,-12.143074035644531
15,-7.036123752593994,-8.802742004394531,-11.948760986328123,-10.649043083190918,-11.016743659973145,-10.804594993591309
8,-7.832316398620605,-7.047692775726318,-10.116759300231934,-10.96580410003662,-10.96580410003662,-12.130369186401367
9,-6.599111080169678,-9.803391456604004,-11.341482162475586,-10.686091423034668,-11.051323890686035,-11.637218475341797
14,-6.313973426818848,-11.18617057800293,-10.61855697631836,-11.341423034667969,-9.190573692321776,-11.415082931518556
10,-7.416563987731934,-9.106597900390623,-10.546724319458008,-9.780439376831056,-9.009317398071287,-10.61711311340332
12,-7.170896530151367,-9.860498428344728,-9.679479598999023,-10.01460075378418,-9.995702743530272,-11.225211143493652
11,-6.278472900390625,-9.236701011657717,-9.239361763000488,-9.732049942016602,-9.760930061340332,-10.615463256835938
13,-7.047186851501465,-9.519612312316896,-11.538432121276855,-11.462308883666992,-11.448720932006836,-11.82236671447754
16,-6.932517051696777,-11.290632247924805,-11.105170249938965,-9.654583930969238,-7.503916263580322,-8.38474178314209
17,-7.152149677276611,-10.65146255493164,-11.096014976501465,-11.096014976501465,-11.380951881408691,-12.52907371520996
18,-6.978178977966309,-9.799734115600586,-11.988361358642578,-9.995444297790527,-10.548120498657228,-11.312995910644531
19,-6.58358097076416,-11.145520210266112,-10.681979179382324,-9.021976470947266,-7.67539644241333,-8.470521926879883
