,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
0,-8.09375,-10.140625,-10.40625,-10.6953125,-9.21875,-11.3359375
1,-8.1875,-10.2421875,-11.84375,-8.265625,-8.9296875,-9.6015625
2,-7.1796875,-9.671875,-10.3828125,-10.2421875,-9.9921875,-10.6328125
3,-7.625,-9.1328125,-10.28125,-8.9453125,-9.515625,-9.8203125
4,-7.33203125,-9.640625,-11.1015625,-8.8671875,-8.4453125,-10.1796875
5,-7.6796875,-9.4921875,-10.453125,-10.140625,-10.2734375,-11.8046875
6,-7.73046875,-9.8046875,-11.484375,-9.3359375,-9.625,-9.9375
7,-8.3359375,-10.28125,-11.3125,-9.4296875,-8.953125,-9.4921875
8,-8.1796875,-7.05859375,-11.0625,-11.515625,-11.3359375,-11.25
9,-7.6875,-8.875,-11.0,-11.0703125,-10.015625,-10.875
10,-7.13671875,-8.1796875,-10.390625,-10.28125,-9.921875,-9.359375
11,-9.2890625,-8.625,-11.3046875,-11.3046875,-11.15625,-12.3125
12,-7.4765625,-9.0078125,-11.7109375,-11.0,-11.015625,-11.9375
13,-7.2734375,-9.7890625,-10.28125,-10.296875,-9.2890625,-7.9296875
14,-8.046875,-10.1875,-11.5390625,-8.3671875,-8.5546875,-11.5859375
15,-8.0625,-8.796875,-10.0625,-9.5546875,-10.15625,-10.125
16,-7.1328125,-8.2109375,-9.1015625,-11.078125,-11.09375,-11.421875
17,-8.7265625,-7.05859375,-7.47265625,-10.3046875,-10.3984375,-10.765625
18,-7.4140625,-6.2109375,-10.0078125,-10.84375,-10.765625,-11.7109375
19,-7.8671875,-9.953125,-11.3828125,-10.8359375,-10.3828125,-9.9140625
