,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
0,-7.36328125,-10.6015625,-10.4140625,-10.3828125,-9.5234375,-11.3359375
1,-8.421875,-10.0234375,-10.859375,-8.8125,-9.3046875,-9.6015625
2,-7.39453125,-10.0390625,-9.84375,-10.359375,-9.5234375,-10.6328125
3,-7.65234375,-9.6328125,-9.40625,-8.4296875,-9.25,-9.8203125
4,-7.6171875,-10.09375,-10.3671875,-9.875,-9.296875,-10.1796875
5,-7.7109375,-10.484375,-9.671875,-10.2421875,-10.34375,-11.8046875
6,-8.859375,-8.9921875,-10.7421875,-10.03125,-9.7109375,-9.9375
7,-9.8046875,-8.8125,-10.4609375,-9.546875,-8.921875,-9.4921875
8,-8.953125,-7.9453125,-10.46875,-11.5546875,-10.859375,-11.25
9,-8.21875,-9.2734375,-10.71875,-10.875,-10.5859375,-10.875
10,-7.4765625,-8.921875,-10.1015625,-9.1640625,-9.015625,-9.359375
11,-9.6328125,-9.265625,-10.984375,-11.203125,-11.125,-12.3125
12,-7.5625,-10.1484375,-11.4609375,-11.1953125,-11.3046875,-11.9375
13,-7.46875,-9.65625,-9.3515625,-9.9453125,-9.34375,-7.9296875
14,-9.0390625,-10.1328125,-11.046875,-10.0078125,-9.6328125,-11.5859375
15,-7.84375,-8.4453125,-9.5546875,-9.875,-9.7578125,-10.125
16,-8.4453125,-8.390625,-8.875,-10.65625,-10.9765625,-11.421875
17,-8.2109375,-6.96875,-9.625,-10.5078125,-10.6484375,-10.765625
18,-7.3515625,-6.671875,-10.7578125,-10.6875,-10.515625,-11.7109375
19,-7.52734375,-10.453125,-10.9921875,-10.8046875,-10.4609375,-9.9140625
