,agent0_lion,agent1_lion,agent2_lion,agent3_lion,agent4_lion,agent5_lion
0,-8.53125,-15.21875,-15.796875,-15.46875,-13.0703125,-14.7265625
1,-8.734375,-12.9765625,-16.0,-13.546875,-14.671875,-15.734375
2,-7.40234375,-15.296875,-13.6171875,-15.7890625,-14.2109375,-16.046875
3,-6.60546875,-14.53125,-13.15625,-15.5859375,-13.28125,-15.90625
4,-7.8828125,-14.265625,-13.3203125,-14.5546875,-16.25,-16.46875
5,-7.51953125,-14.9765625,-13.6015625,-13.9609375,-11.4375,-16.4375
6,-9.90625,-16.140625,-13.8046875,-13.671875,-14.1484375,-17.21875
7,-6.76953125,-14.0234375,-13.0078125,-12.4453125,-12.296875,-17.4375
8,-7.484375,-16.203125,-15.359375,-14.75,-14.4453125,-18.0625
9,-8.0,-14.1171875,-12.734375,-14.71875,-17.65625,-18.96875
10,-7.10546875,-15.1328125,-14.3359375,-14.3359375,-14.3359375,-17.890625
11,-7.42578125,-15.84375,-13.390625,-12.8359375,-14.8046875,-16.828125
12,-7.26171875,-15.671875,-14.5703125,-13.53125,-12.8125,-14.5
13,-8.4375,-14.84375,-14.875,-13.703125,-12.984375,-16.453125
14,-8.9140625,-14.359375,-16.3125,-16.34375,-16.34375,-17.96875
15,-8.203125,-15.0703125,-13.8046875,-13.8125,-14.1484375,-15.65625
16,-9.453125,-16.171875,-15.3359375,-14.3671875,-14.4453125,-16.265625
17,-9.90625,-16.171875,-14.3046875,-16.03125,-13.53125,-15.828125
18,-8.25,-14.921875,-15.6015625,-12.515625,-12.0078125,-18.421875
19,-8.3359375,-15.046875,-12.9765625,-14.890625,-14.078125,-15.171875
