,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-6.02734375,-7.0859375,-6.3359375,-7.69140625,-6.58203125,-6.6484375
1,-6.80859375,-6.91015625,-5.36328125,-5.859375,-5.859375,-6.9375
2,-6.83203125,-7.13671875,-6.828125,-6.46875,-6.46875,-7.75
3,-6.1640625,-6.09375,-6.95703125,-4.3515625,-4.98828125,-5.546875
4,-6.0546875,-6.625,-6.76953125,-5.60546875,-6.37109375,-7.35546875
5,-7.28125,-7.7109375,-6.16796875,-6.9375,-6.77734375,-6.640625
6,-7.46875,-6.55078125,-6.09375,-7.09765625,-7.35546875,-6.89453125
7,-6.23046875,-7.4765625,-6.59765625,-6.12109375,-6.2109375,-6.68359375
8,-7.05078125,-7.83984375,-6.91015625,-7.77734375,-8.0078125,-8.1796875
9,-7.234375,-5.81640625,-5.73046875,-7.15234375,-6.70703125,-7.2265625
10,-6.16015625,-6.875,-6.4140625,-6.39453125,-6.39453125,-7.3984375
11,-6.1328125,-6.97265625,-6.171875,-6.3671875,-5.953125,-6.84765625
12,-6.79296875,-6.5078125,-6.7890625,-7.7890625,-6.16015625,-6.6953125
13,-6.45703125,-7.484375,-6.31640625,-6.04296875,-5.94921875,-6.96875
14,-6.859375,-6.66796875,-5.19921875,-6.21875,-7.2109375,-7.359375
15,-6.48828125,-6.9453125,-6.4453125,-7.55078125,-7.515625,-8.0234375
16,-7.98828125,-6.96875,-5.6015625,-6.3125,-7.25,-8.9140625
17,-6.09375,-6.55859375,-5.91796875,-4.57421875,-5.59765625,-5.12109375
18,-6.6640625,-6.91015625,-7.375,-7.375,-7.375,-7.9296875
19,-6.328125,-7.1484375,-8.234375,-6.8515625,-7.44921875,-7.11328125
