,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-7.61328125,-7.44921875,-6.73046875,-6.75,-6.55859375,-6.6484375
1,-9.09375,-7.8203125,-7.39453125,-7.109375,-7.4609375,-6.9375
2,-8.5546875,-8.09375,-7.375,-7.40625,-7.3359375,-7.75
3,-7.9921875,-8.1640625,-7.1640625,-5.81640625,-6.328125,-5.546875
4,-7.8515625,-9.03125,-7.41015625,-6.46875,-6.99609375,-7.35546875
5,-8.1171875,-8.390625,-7.2890625,-7.05078125,-7.4140625,-6.640625
6,-8.4453125,-8.1484375,-7.2890625,-7.31640625,-8.0078125,-6.89453125
7,-6.77734375,-8.21875,-6.69140625,-6.703125,-6.96875,-6.68359375
8,-8.8515625,-7.87109375,-7.28125,-7.49609375,-8.8046875,-8.1796875
9,-7.0546875,-7.078125,-7.01171875,-8.25,-7.4140625,-7.2265625
10,-7.55078125,-7.64453125,-7.80859375,-7.4453125,-7.67578125,-7.3984375
11,-7.890625,-7.69140625,-6.96875,-6.41796875,-6.8359375,-6.84765625
12,-8.21875,-7.6015625,-7.59765625,-8.0,-7.06640625,-6.6953125
13,-8.0859375,-7.84765625,-6.55859375,-6.609375,-6.92578125,-6.96875
14,-8.4375,-7.87890625,-6.60546875,-6.65234375,-7.34765625,-7.359375
15,-7.97265625,-7.62109375,-8.125,-7.7578125,-8.203125,-8.0234375
16,-9.75,-7.0859375,-6.6875,-7.04296875,-7.671875,-8.9140625
17,-11.484375,-7.21875,-6.1484375,-5.0234375,-5.7734375,-5.12109375
18,-8.0703125,-8.3203125,-7.62890625,-7.4765625,-7.609375,-7.9296875
19,-8.9296875,-8.703125,-8.203125,-7.51953125,-8.25,-7.11328125
