,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-3.44921875,-10.5859375,-10.53125,-9.4921875,-9.609375,-9.4453125
1,-3.5390625,-6.44921875,-10.9375,-10.4453125,-10.421875,-10.140625
2,-5.44921875,-5.3515625,-9.984375,-9.9453125,-9.6015625,-9.7109375
3,-2.74609375,-7.42578125,-9.1953125,-7.7734375,-9.5703125,-9.2578125
4,-4.67578125,-5.2890625,-7.18359375,-6.6953125,-9.6015625,-9.84375
5,-3.482421875,-4.7890625,-6.2734375,-8.625,-9.3203125,-9.796875
6,-5.30078125,-6.0,-10.453125,-10.65625,-10.4140625,-10.625
7,-4.140625,-9.3984375,-10.0546875,-9.53125,-10.1484375,-9.296875
8,-5.15625,-6.37890625,-10.296875,-9.875,-10.265625,-9.2265625
9,-4.4609375,-5.79296875,-10.046875,-9.3828125,-9.1484375,-9.5390625
10,-3.646484375,-5.51953125,-6.0859375,-9.0546875,-10.1953125,-9.96875
11,-4.8125,-7.9453125,-11.0078125,-10.4375,-10.25,-9.9609375
12,-3.650390625,-9.1328125,-9.9921875,-9.8515625,-10.0703125,-10.375
13,-5.18359375,-8.3359375,-6.921875,-10.1171875,-9.796875,-9.9765625
14,-3.923828125,-11.03125,-10.5,-11.2421875,-11.265625,-11.109375
15,-3.2421875,-8.921875,-9.515625,-9.5703125,-9.8125,-8.5
16,-5.203125,-4.79296875,-10.28125,-9.84375,-9.8984375,-10.03125
17,-5.22265625,-8.8125,-10.0546875,-10.265625,-10.390625,-10.53125
18,-4.70703125,-6.76171875,-9.6640625,-10.5078125,-9.7421875,-9.953125
19,-3.978515625,-10.6171875,-8.8671875,-9.40625,-10.0,-9.703125
