,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
0,-9.25,-12.5625,-12.203125,-11.25,-11.78125,-11.90625
1,-10.921875,-12.53125,-13.0078125,-12.8203125,-11.484375,-10.765625
2,-10.0390625,-12.7734375,-11.109375,-10.0234375,-13.2109375,-12.2890625
3,-9.8984375,-13.3125,-13.3203125,-13.296875,-13.109375,-13.2890625
4,-9.9921875,-12.6796875,-11.7109375,-11.7421875,-12.3203125,-13.75
5,-7.24609375,-12.65625,-9.2109375,-9.640625,-9.65625,-8.203125
6,-10.265625,-12.9609375,-13.1796875,-13.0546875,-12.90625,-10.703125
7,-9.234375,-12.765625,-13.109375,-13.5546875,-13.8125,-13.8203125
8,-9.4921875,-13.40625,-11.640625,-12.5234375,-9.3046875,-8.75
9,-8.96875,-13.90625,-12.6171875,-12.3046875,-13.8125,-14.03125
10,-9.28125,-11.75,-11.6640625,-12.109375,-11.09375,-12.0625
11,-9.9921875,-13.546875,-12.125,-12.484375,-13.1953125,-12.7890625
12,-7.96875,-10.140625,-9.6328125,-9.9609375,-9.859375,-10.8671875
13,-8.6875,-12.6328125,-13.4296875,-12.90625,-13.0078125,-13.0078125
14,-10.2109375,-13.7109375,-12.015625,-12.9296875,-13.046875,-12.6875
15,-10.5546875,-11.109375,-14.5234375,-13.2265625,-13.34375,-13.421875
16,-9.15625,-11.484375,-13.5,-11.4375,-10.9296875,-12.5
17,-8.3671875,-14.2421875,-14.46875,-14.390625,-12.7890625,-12.3125
18,-8.625,-14.0390625,-13.3984375,-13.09375,-15.4921875,-13.140625
19,-8.984375,-11.765625,-10.8125,-10.234375,-11.421875,-12.3515625
