,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,0.1614583333333333,0.078125,0.015625,0.0,0.0,0.1145833333333333
1,0.1302083333333333,0.2916666666666667,0.0052083333333333,0.1927083333333333,0.0364583333333333,0.109375
2,0.234375,0.0885416666666666,0.046875,0.0833333333333333,0.1041666666666666,0.03125
3,0.1666666666666666,0.1041666666666666,0.0885416666666666,0.1041666666666666,0.234375,0.2083333333333333
4,0.5,0.0052083333333333,0.0729166666666666,0.0260416666666666,0.15625,0.125
5,0.328125,0.2604166666666667,0.2916666666666667,0.1458333333333333,0.0885416666666666,0.0208333333333333
6,0.125,0.03125,0.0885416666666666,0.0833333333333333,0.0104166666666666,0.0364583333333333
7,0.3385416666666667,0.28125,0.0208333333333333,0.2239583333333333,0.0052083333333333,0.34375
8,0.3958333333333333,0.2916666666666667,0.3541666666666667,0.171875,0.1875,0.2083333333333333
9,0.1822916666666666,0.0520833333333333,0.0729166666666666,0.0104166666666666,0.015625,0.0052083333333333
10,0.4947916666666667,0.6354166666666666,0.1458333333333333,0.1197916666666666,0.0989583333333333,0.5
11,0.421875,0.1145833333333333,0.0208333333333333,0.0052083333333333,0.0,0.0
12,0.2604166666666667,0.1875,0.1875,0.0208333333333333,0.0208333333333333,0.2239583333333333
13,0.3489583333333333,0.1822916666666666,0.28125,0.3385416666666667,0.0989583333333333,0.21875
14,0.1770833333333333,0.046875,0.125,0.0,0.0,0.1666666666666666
15,0.109375,0.0104166666666666,0.0052083333333333,0.0520833333333333,0.0260416666666666,0.34375
16,0.375,0.328125,0.21875,0.0625,0.2552083333333333,0.0833333333333333
17,0.2916666666666667,0.1041666666666666,0.0416666666666666,0.0625,0.03125,0.0677083333333333
18,0.0885416666666666,0.078125,0.1041666666666666,0.0260416666666666,0.0677083333333333,0.0625
19,0.484375,0.0885416666666666,0.1666666666666666,0.0104166666666666,0.0052083333333333,0.026041666666666668
