,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,0.6041666666666666,0.40625,0.0364583333333333,0.0,0.0,0.0
1,0.5052083333333334,0.203125,0.2239583333333333,0.0104166666666666,0.0,0.0
2,0.484375,0.015625,0.09375,0.0,0.0,0.0
3,0.546875,0.0052083333333333,0.0,0.0052083333333333,0.0,0.0
4,0.484375,0.203125,0.046875,0.0052083333333333,0.0052083333333333,0.0
5,0.5729166666666666,0.1145833333333333,0.3020833333333333,0.1145833333333333,0.015625,0.0
6,0.5208333333333334,0.0416666666666666,0.0,0.0104166666666666,0.0,0.0
7,0.5625,0.0625,0.0,0.0,0.0,0.0
8,0.40625,0.0729166666666666,0.0,0.0,0.0,0.0
9,0.3333333333333333,0.0,0.0052083333333333,0.0052083333333333,0.0052083333333333,0.0
10,0.6458333333333334,0.4791666666666667,0.2916666666666667,0.0,0.0,0.0
11,0.4635416666666667,0.0989583333333333,0.125,0.0,0.0,0.0
12,0.4479166666666667,0.1875,0.0520833333333333,0.0,0.0,0.0
13,0.609375,0.3229166666666667,0.1510416666666666,0.171875,0.0885416666666666,0.0416666666666666
14,0.2604166666666667,0.1041666666666666,0.0104166666666666,0.0,0.0,0.0
15,0.3854166666666667,0.390625,0.265625,0.0260416666666666,0.046875,0.0104166666666666
16,0.4270833333333333,0.359375,0.0,0.0,0.0,0.0
17,0.5520833333333334,0.5,0.0,0.0,0.0052083333333333,0.0
18,0.375,0.1666666666666666,0.0052083333333333,0.0,0.0,0.0052083333333333
19,0.2291666666666666,0.0104166666666666,0.0,0.0,0.0,0.0
