,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,0.1354166666666666,0.015625,0.0572916666666666,0.15625,0.0,0.0
1,0.2395833333333333,0.0,0.0,0.0052083333333333,0.0208333333333333,0.0052083333333333
2,0.265625,0.0260416666666666,0.0572916666666666,0.0,0.0,0.0
3,0.1927083333333333,0.109375,0.0,0.0,0.0052083333333333,0.0
4,0.2604166666666667,0.375,0.046875,0.0104166666666666,0.0,0.0
5,0.265625,0.0572916666666666,0.015625,0.0,0.0,0.015625
6,0.203125,0.0104166666666666,0.0364583333333333,0.0052083333333333,0.015625,0.015625
7,0.140625,0.1770833333333333,0.109375,0.078125,0.3645833333333333,0.0052083333333333
8,0.1319444444444444,0.0208333333333333,0.0138888888888888,0.0625,0.0486111111111111,0.0
9,0.1041666666666666,0.0555555555555555,0.0069444444444444,0.0138888888888888,0.0,0.0
10,0.1666666666666666,0.0694444444444444,0.0,0.0,0.0,0.0
11,0.1527777777777778,0.0555555555555555,0.1875,0.0208333333333333,0.0,0.0
12,0.1944444444444444,0.6736111111111112,0.2222222222222222,0.0138888888888888,0.0208333333333333,0.0
13,0.1458333333333333,0.0,0.0347222222222222,0.0972222222222222,0.0,0.0
14,0.1041666666666666,0.0138888888888888,0.1527777777777778,0.1458333333333333,0.0138888888888888,0.0069444444444444
15,0.2430555555555555,0.1875,0.0,0.0069444444444444,0.0138888888888888,0.0
16,0.2361111111111111,0.2708333333333333,0.0277777777777777,0.0208333333333333,0.0069444444444444,0.0
17,0.25,0.2708333333333333,0.4652777777777778,0.0694444444444444,0.0138888888888888,0.0
18,0.1319444444444444,0.2986111111111111,0.4236111111111111,0.1458333333333333,0.0,0.0
19,0.1527777777777778,0.1388888888888889,0.2222222222222222,0.0416666666666666,0.0069444444444444,0.013888888888888888
