,agent0_orangutan,agent1_orangutan,agent2_orangutan,agent3_orangutan,agent4_orangutan,agent5_orangutan
0,-8.4140625,-9.09375,-9.078125,-8.21875,-7.44140625,-9.828125
1,-8.1484375,-9.546875,-9.5390625,-9.4921875,-10.0390625,-10.5625
2,-7.78515625,-8.46875,-9.4921875,-9.9609375,-9.3671875,-8.7890625
3,-7.5703125,-9.5546875,-9.078125,-8.4453125,-8.0078125,-9.0078125
4,-7.84765625,-8.015625,-8.1328125,-8.4296875,-9.5546875,-9.9765625
5,-7.94140625,-9.203125,-9.09375,-8.7265625,-8.5859375,-10.0
6,-8.9921875,-9.75,-8.4296875,-8.6171875,-10.4609375,-10.359375
7,-8.140625,-8.703125,-9.4375,-9.28125,-9.7109375,-9.8984375
8,-8.0703125,-9.0625,-10.9765625,-8.3828125,-8.03125,-9.21875
9,-9.109375,-9.453125,-10.2421875,-10.84375,-10.0546875,-8.9375
10,-8.234375,-8.875,-8.234375,-8.4765625,-8.3359375,-9.546875
11,-7.13671875,-9.828125,-9.3671875,-9.1953125,-10.09375,-11.359375
12,-8.53125,-9.265625,-8.9453125,-9.71875,-9.6328125,-10.1953125
13,-8.59375,-10.03125,-9.171875,-9.2109375,-8.90625,-9.578125
14,-7.94140625,-9.1953125,-9.0234375,-9.0546875,-9.0546875,-10.0
15,-9.0703125,-9.3671875,-9.2890625,-9.53125,-8.6640625,-9.09375
16,-8.1328125,-8.3359375,-8.3984375,-8.734375,-8.75,-9.609375
17,-8.7109375,-9.375,-7.6640625,-7.57421875,-7.984375,-8.8046875
18,-7.171875,-9.34375,-9.375,-8.21875,-8.2421875,-8.9140625
19,-8.953125,-8.5703125,-8.53125,-8.8046875,-8.5859375,-9.2890625
