,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,-7.9609375,-7.05078125,-10.078125,-10.171875,-10.046875,-9.28125
1,-6.92578125,-7.58984375,-10.171875,-10.203125,-9.9296875,-9.6640625
2,-8.8203125,-5.4296875,-7.21484375,-9.6171875,-8.6171875,-10.21875
3,-6.66796875,-7.640625,-7.89453125,-8.65625,-9.2890625,-9.640625
4,-8.4765625,-9.96875,-10.1875,-9.8984375,-9.6484375,-10.359375
5,-6.890625,-6.29296875,-9.5078125,-8.5390625,-9.0234375,-9.8046875
6,-6.4609375,-6.6328125,-9.3671875,-10.109375,-9.125,-10.03125
7,-7.1484375,-6.53125,-8.046875,-9.359375,-8.640625,-8.03125
8,-7.484375,-7.10546875,-6.19921875,-10.2109375,-10.734375,-11.3671875
9,-6.4765625,-8.953125,-9.765625,-8.765625,-9.578125,-10.0390625
10,-7.40625,-6.86328125,-9.8671875,-9.671875,-9.875,-10.96875
11,-7.0078125,-9.296875,-10.8359375,-9.640625,-9.625,-10.125
12,-7.81640625,-9.7578125,-9.2890625,-8.5390625,-7.12109375,-9.375
13,-7.40234375,-6.96484375,-7.3125,-9.65625,-8.1796875,-8.0546875
14,-8.84375,-10.875,-9.15625,-9.671875,-10.09375,-9.9140625
15,-6.82421875,-6.41796875,-10.265625,-9.6171875,-9.0625,-9.953125
16,-6.4375,-9.046875,-10.7265625,-9.8203125,-10.0234375,-10.515625
17,-7.72265625,-10.6640625,-10.515625,-10.0546875,-9.3046875,-9.390625
18,-7.109375,-5.1796875,-4.01171875,-6.7265625,-8.1484375,-6.26953125
19,-7.47265625,-9.9609375,-10.0625,-9.625,-9.7734375,-9.8671875
