,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,-1.116161227226257,-4.991902828216553,-6.730931282043457,-7.271411895751953,-6.93241548538208,-8.229348182678223
1,-1.873818278312683,-3.327589988708496,-5.6659932136535645,-7.994482517242432,-7.639122009277344,-7.642073631286621
2,-1.55864679813385,-3.6212234497070312,-3.034444093704224,-2.424677610397339,-6.311951160430908,-6.374545574188232
3,-1.3251315355300903,-2.3823399543762207,-1.2191531658172607,-6.129611015319824,-7.484655857086182,-7.432518005371094
5,-1.3281694650650024,-4.755687236785889,-5.266557693481445,-6.388157844543457,-6.944495677947998,-6.991754531860352
7,-1.694046139717102,-4.112367630004883,-7.083938121795654,-7.413793087005615,-7.570668697357178,-7.096456050872803
6,-2.1350014209747314,-4.327617168426514,-7.317476272583008,-8.035629272460938,-8.25039005279541,-8.451478958129883
8,-1.3604847192764282,-4.822127819061279,-4.3821001052856445,-7.495728015899658,-7.555540084838867,-7.378926753997803
9,-2.3160560131073,-4.042195796966553,-3.550259113311768,-4.314761161804199,-7.4421772956848145,-7.244099617004394
10,-1.3757904767990112,-6.093876838684082,-7.15962028503418,-6.592132568359375,-7.393068313598633,-6.77940034866333
11,-1.1654913425445557,-2.49763560295105,-3.536048412322998,-2.742999315261841,-6.758610725402832,-7.404593467712402
13,-1.503551363945007,-2.0498783588409424,-1.872896790504456,-6.845063209533691,-6.391502380371094,-6.30789852142334
12,-1.942482233047485,-4.995770454406738,-2.924767017364502,-5.059589862823486,-7.444187164306641,-7.487628936767578
14,-1.481153130531311,-2.736203908920288,-5.53316068649292,-7.928345203399658,-7.948416233062744,-7.573400497436523
23,-1.0933914184570312,-5.197226047515869,-6.129337310791016,-3.158993721008301,-8.027433395385742,-7.090363025665283
16,-1.2383431196212769,-2.5886244773864746,-2.70440673828125,-5.931090831756592,-6.583166122436523,-7.466259479522705
17,-2.129350185394287,-2.3759853839874268,-6.2470808029174805,-7.298835754394531,-7.829072952270508,-6.9968671798706055
18,-1.524755597114563,-3.0037975311279297,-7.055421829223633,-6.637174129486084,-6.966516494750977,-5.850950241088867
19,-1.3519046306610107,-3.730626821517944,-3.56363582611084,-6.235071182250977,-6.75751256942749,-7.215782165527344
4,-0.9270368814468384,-1.8465970754623413,-6.218338489532471,-7.298016548156738,-6.911387920379639,-6.09012508392334
22,-1.2915173768997192,-1.051041841506958,-5.158900737762451,-5.748318195343018,-6.732052326202393,-6.541683197021484
21,-1.232391119003296,-3.708815097808838,-3.74372124671936,-4.095759391784668,-4.678725242614746,-4.718506336212158
15,-1.2847144603729248,-2.8424673080444336,-4.9656171798706055,-6.189614295959473,-6.338689804077148,-7.603194713592529
20,-1.378824234008789,-4.916765213012695,-7.559858322143555,-7.470252990722656,-7.555410861968994,-7.322027683258057
