,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,-3.3301360607147217,-4.2823896408081055,-4.703195571899414,-4.080533981323242,-5.008580684661865,-5.272872447967529
1,-3.4057631492614746,-6.491626262664795,-6.772712707519531,-6.7788166999816895,-6.567147731781006,-6.85150671005249
2,-3.88991641998291,-5.724414348602295,-5.729507923126221,-6.017213821411133,-6.249026298522949,-5.948209762573242
3,-4.492751121520996,-4.994266510009766,-5.394501686096191,-6.142184257507324,-4.024114608764648,-4.72291898727417
5,-3.709606170654297,-4.1991286277771,-3.956770181655884,-6.687370777130127,-6.139550685882568,-6.050609588623047
7,-4.038168430328369,-4.399019241333008,-4.810214042663574,-5.063987255096436,-5.615771770477295,-4.952990531921387
6,-3.50289249420166,-3.567255973815918,-5.147730350494385,-5.833701133728027,-6.689554214477539,-6.08991289138794
8,-3.61056399345398,-4.92732048034668,-6.95408821105957,-6.687271118164063,-7.569789886474609,-7.893649578094482
9,-3.67486023902893,-2.3726134300231934,-4.982234001159668,-6.343761444091797,-5.9456787109375,-6.746792793273926
10,-4.134637355804443,-6.362378120422363,-4.42815637588501,-4.525198936462402,-4.972058296203613,-3.777933359146118
11,-4.034608364105225,-3.6864631175994873,-5.266413688659668,-5.595293998718262,-6.431541442871094,-6.175607681274414
13,-4.012487411499023,-3.676797389984131,-5.0167765617370605,-5.443953037261963,-4.88252067565918,-5.3893866539001465
12,-3.9137024879455566,-2.887271881103516,-3.6880524158477774,-4.498138427734375,-5.411685943603516,-5.471374034881592
14,-4.669939994812012,-4.652362823486328,-4.805726051330566,-4.97386360168457,-5.832664489746094,-4.641007900238037
23,-7.435154914855957,-5.413624286651611,-5.301144599914551,-6.489956378936768,-6.168454170227051,-5.550538539886475
16,-3.4583382606506348,-3.8110742568969727,-3.277303695678711,-4.390288829803467,-4.5046257972717285,-4.955289840698242
17,-3.307020902633667,-3.1748528480529785,-4.377128601074219,-4.388968467712402,-3.958662033081055,-5.291628360748291
18,-3.448314666748047,-3.8275668621063232,-2.84476375579834,-6.4636054039001465,-6.58042573928833,-6.79640531539917
19,-3.337919235229492,-4.397319793701172,-5.88494873046875,-5.588462829589844,-6.390384674072266,-6.411125659942627
4,-3.508610486984253,-4.418482780456543,-5.079335689544678,-5.730686187744141,-6.020046234130859,-6.133400917053223
22,-3.472649097442627,-4.721147537231445,-6.663309097290039,-6.699566841125488,-6.520272731781006,-6.844738006591797
21,-3.518770694732666,-3.728361368179321,-6.481321811676025,-6.503910064697266,-6.614430904388428,-6.829780578613281
15,-3.413990020751953,-5.21696138381958,-6.3633904457092285,-6.2572221755981445,-5.677041053771973,-4.492950439453125
20,-5.120858669281006,-3.929241180419922,-4.172477722167969,-3.9025588035583496,-2.9619219303131104,-4.31939172744751
