,agent0_lion,agent1_lion,agent2_lion,agent3_lion,agent4_lion,agent5_lion
1,-2.936378002166748,-10.950051307678224,-11.815054893493652,-11.671728134155272,-11.971540451049805,-11.44523811340332
3,-4.290650367736816,-4.82645320892334,-11.355718612670898,-12.551642417907717,-11.702932357788086,-10.51498794555664
8,-2.092891931533813,-5.12827205657959,-10.240921020507812,-9.21911907196045,-6.909494400024414,-9.491847038269045
2,-5.102714538574219,-11.62833023071289,-10.617338180541992,-10.726496696472168,-11.667872428894045,-11.690909385681152
14,-2.7853333950042725,-6.65778923034668,-9.37714958190918,-13.337686538696287,-13.059574127197266,-14.103461265563965
12,-3.0244219303131104,-6.163540840148926,-10.046467781066896,-10.94802474975586,-10.627910614013672,-12.040563583374023
21,-5.287740707397461,-9.564736366271973,-9.783672332763672,-10.048627853393556,-9.648626327514648,-10.037931442260742
23,-3.413763523101806,-6.806668281555176,-11.50793170928955,-11.015042304992676,-10.746414184570312,-11.403268814086914
9,-4.137185573577881,-6.011819839477539,-11.920514106750488,-11.004231452941896,-11.375487327575684,-11.23633098602295
11,-2.766821384429932,-12.654060363769531,-12.689826965332031,-12.436185836791992,-12.04729175567627,-11.114062309265137
10,-2.6883461475372314,-7.095187187194824,-9.160213470458984,-10.275955200195312,-8.679425239562988,-10.018255233764648
20,-3.3905997276306152,-7.763965129852295,-10.622393608093262,-9.452384948730469,-8.69454288482666,-10.700071334838867
0,-3.575153589248657,-10.772932052612305,-12.569317817687988,-12.54642105102539,-12.70965576171875,-12.910980224609377
15,-2.8129587173461914,-6.11202335357666,-10.728179931640623,-10.766494750976562,-10.83402156829834,-11.116300582885742
6,-6.0615105628967285,-12.589566230773926,-11.366032600402832,-11.18557357788086,-11.552934646606444,-10.993139266967772
5,-4.9840617179870605,-8.425901412963867,-11.703454971313477,-11.623522758483888,-11.531594276428224,-11.8023099899292
7,-2.905787944793701,-8.43613052368164,-11.019124984741213,-10.085150718688965,-10.56432056427002,-10.220059394836426
4,-2.692833423614502,-5.035579681396484,-10.09787368774414,-10.41130828857422,-9.405741691589355,-10.039244651794434
17,-2.7711849212646484,-6.888815402984619,-8.608884811401367,-9.780421257019045,-12.190442085266112,-10.662753105163574
18,-3.2639403343200684,-5.464120864868164,-11.27418613433838,-12.206144332885742,-11.806734085083008,-12.149020195007324
19,-2.8146774768829346,-11.490643501281738,-12.537236213684082,-12.563983917236328,-12.38152027130127,-10.951483726501465
16,-3.6031322479248047,-13.276144981384276,-13.5986909866333,-12.98797607421875,-12.9327974319458,-12.876057624816896
13,-4.123490810394287,-4.651544094085693,-10.446953773498535,-10.1367769241333,-10.423450469970703,-10.418879508972168
