,agent0_orangutan,agent1_orangutan,agent2_orangutan,agent3_orangutan,agent4_orangutan,agent5_orangutan
0,-10.0625,-11.078125,-10.703125,-10.34375,-9.5625,-9.8359375
1,-11.2421875,-10.125,-9.296875,-9.1171875,-8.859375,-9.5078125
2,-10.765625,-10.5,-11.359375,-9.8125,-8.953125,-9.71875
3,-9.578125,-9.3125,-9.4140625,-9.390625,-9.171875,-9.7734375
4,-8.96875,-9.53125,-9.40625,-9.203125,-8.9609375,-9.5
5,-9.0703125,-9.640625,-9.1328125,-9.0625,-8.578125,-8.5859375
6,-10.1875,-9.7890625,-9.4609375,-9.3984375,-8.4921875,-8.1875
7,-8.453125,-10.921875,-9.34375,-9.4453125,-7.640625,-9.4765625
8,-9.90625,-9.4921875,-10.0625,-8.5625,-7.98046875,-8.53125
9,-9.46875,-10.8515625,-10.0859375,-9.4453125,-9.90625,-9.6015625
10,-17.453125,-10.1875,-9.7734375,-9.921875,-10.390625,-10.4609375
11,-8.6796875,-10.921875,-10.453125,-10.15625,-8.7890625,-9.0546875
12,-10.078125,-10.6640625,-10.2265625,-8.296875,-7.92578125,-7.87109375
13,-8.1328125,-8.7890625,-9.2265625,-9.3203125,-8.9453125,-8.0078125
14,-13.1015625,-9.8046875,-8.734375,-7.21875,-8.40625,-7.53515625
15,-9.8203125,-8.9765625,-12.140625,-9.0546875,-9.875,-9.2890625
16,-7.8203125,-10.0234375,-10.28125,-10.2578125,-10.9296875,-11.359375
17,-9.3828125,-10.71875,-10.3125,-10.1953125,-8.7265625,-9.171875
18,-8.7265625,-9.625,-9.984375,-9.0,-8.8984375,-9.0234375
19,-11.0703125,-9.921875,-9.25,-9.796875,-10.8515625,-10.4765625
