,agent0_chimpanzee,agent1_chimpanzee,agent2_chimpanzee,agent3_chimpanzee,agent4_chimpanzee,agent5_chimpanzee
0,-5.2734375,-8.609375,-7.18359375,-7.09765625,-7.421875,-8.1328125
1,-6.62109375,-8.8125,-7.89453125,-6.953125,-6.91796875,-6.67578125
2,-5.53125,-7.9375,-7.37890625,-7.703125,-7.15234375,-6.7734375
3,-4.7890625,-8.0,-7.86328125,-7.92578125,-7.7421875,-7.55078125
4,-5.26953125,-9.9921875,-8.890625,-8.5,-7.484375,-8.5078125
5,-6.39453125,-8.9140625,-9.3515625,-8.2890625,-8.2265625,-8.421875
6,-6.359375,-7.31640625,-10.8203125,-8.015625,-8.046875,-8.171875
7,-4.82421875,-8.03125,-7.8515625,-7.82421875,-8.2109375,-8.2265625
8,-5.859375,-8.671875,-7.515625,-7.2578125,-7.15234375,-7.66015625
9,-6.6171875,-6.07421875,-7.96875,-8.3515625,-8.3671875,-7.85546875
10,-6.3125,-5.6015625,-7.265625,-7.390625,-7.17578125,-7.04296875
11,-6.4609375,-9.0390625,-7.94140625,-7.8203125,-7.94921875,-7.4375
12,-6.390625,-7.875,-7.0390625,-7.28515625,-7.359375,-7.484375
13,-5.87890625,-7.99609375,-7.1953125,-7.1875,-7.41796875,-6.95703125
14,-5.23828125,-5.94921875,-8.515625,-7.17578125,-7.0,-7.53515625
15,-5.63671875,-6.703125,-7.65234375,-7.37109375,-6.984375,-7.67578125
16,-5.2421875,-6.33984375,-7.8671875,-7.453125,-7.265625,-7.6640625
17,-5.31640625,-8.59375,-7.08984375,-7.11328125,-7.046875,-7.28125
18,-6.08984375,-8.0703125,-8.1328125,-7.28125,-7.39453125,-7.54296875
19,-5.3828125,-8.0234375,-7.21484375,-6.81640625,-6.94140625,-7.33984375
