,0,1,2
0,0.710126582278481,0.7354430379746836,0.7278481012658228
1,0.7063291139240506,0.7329113924050633,0.7468354430379747
2,0.7050632911392405,0.7329113924050633,0.7341772151898734
3,0.7088607594936709,0.7329113924050633,0.7379746835443038
4,0.7050632911392405,0.7341772151898734,0.7164556962025317
5,0.7126582278481013,0.7354430379746836,0.7468354430379747
6,0.7063291139240506,0.7151898734177216,0.710126582278481
7,0.7063291139240506,0.7139240506329114,0.7468354430379747
8,0.7063291139240506,0.7341772151898734,0.7379746835443038
9,0.7012658227848101,0.7316455696202532,0.7341772151898734
10,0.7088607594936709,0.7291139240506329,0.7278481012658228
11,0.7151898734177216,0.7481012658227848,0.7569620253164557
12,0.710126582278481,0.7278481012658228,0.7329113924050633
13,0.7113924050632912,0.739240506329114,0.7506329113924051
14,0.7025316455696202,0.7329113924050633,0.7493670886075949
15,0.7088607594936709,0.7367088607594937,0.7278481012658228
16,0.7075949367088608,0.7354430379746836,0.7417721518987341
17,0.7050632911392405,0.7354430379746836,0.740506329113924
18,0.710126582278481,0.7316455696202532,0.7164556962025317
19,0.7113924050632912,0.7265822784810126,0.7518987341772152
