,0,1,2
0,7.604854248143449,8.015490505363367,8.918706200998042
1,7.484420757052264,8.857698450209218,8.582222721244715
2,7.516991856731946,7.48731325366829,8.834318648712545
3,7.895623588562012,8.863101768493653,8.828907589972774
4,7.5815268504468705,8.947317620772349,8.296672215039218
5,7.592578726176974,8.712518496453008,9.02873168414152
6,7.405001707922054,7.976987510391428,7.533563780482811
7,7.802025297623646,7.897353319578533,9.4235678709006
8,7.682184975056709,8.760495304155953,9.555895327314548
9,7.288509221620197,8.288537689402133,8.727513511271416
10,7.791486254824868,8.730616494673717,7.8596006828018385
11,8.123283605937717,7.866631638249265,9.509521986562994
12,7.813507804387732,7.571709939497936,9.219502574582645
13,7.848774801326703,8.373263991633548,9.457816809642164
14,7.655150478701048,8.440978661066369,9.243695693680005
15,7.62253043983556,8.971933207934416,9.206837473036368
16,7.655770142470734,7.392067361179786,9.531208072131191
17,7.36486105375652,6.3075130704083024,8.770565684837631
18,7.714826528331901,8.07178986223438,8.000227505647683
19,7.715795113768759,7.0611569199381,9.06403707190405
