,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-8.21875,-6.234375,-7.83203125,-7.234375,-7.83203125,-8.234375
1,-9.8515625,-8.0625,-7.39453125,-6.76953125,-6.08203125,-5.0703125
2,-6.51953125,-6.84765625,-7.73046875,-8.3203125,-7.83984375,-5.87109375
3,-8.6953125,-8.5,-9.15625,-8.4453125,-8.0859375,-7.36328125
4,-10.9921875,-7.48828125,-6.84375,-7.61328125,-8.578125,-7.68359375
5,-8.453125,-8.3046875,-8.140625,-7.203125,-7.16796875,-6.8046875
6,-9.6953125,-8.1875,-7.9140625,-8.515625,-8.125,-8.109375
7,-9.2890625,-8.5546875,-7.45703125,-7.6015625,-7.6328125,-7.515625
8,-8.6796875,-8.7265625,-7.7734375,-7.12890625,-7.24609375,-7.18359375
9,-9.203125,-8.5078125,-7.43359375,-7.67578125,-7.84375,-6.828125
10,-9.3125,-7.10546875,-7.328125,-7.30078125,-7.3203125,-7.24609375
11,-9.25,-8.4296875,-8.7421875,-7.5859375,-7.1328125,-7.12109375
12,-9.40625,-8.578125,-7.6640625,-7.28125,-7.4609375,-6.77734375
13,-8.359375,-8.5390625,-6.97265625,-7.13671875,-7.453125,-7.41015625
14,-9.4453125,-7.83984375,-7.09375,-8.109375,-7.12890625,-5.953125
15,-9.2578125,-7.9453125,-8.2890625,-7.9296875,-8.2421875,-7.05859375
16,-9.09375,-7.7734375,-7.76171875,-8.421875,-7.03125,-6.71875
17,-9.1796875,-7.78125,-7.78125,-7.33203125,-6.984375,-7.22265625
18,-8.59375,-8.640625,-6.94921875,-7.29296875,-6.43359375,-6.51171875
19,-9.765625,-7.375,-7.44140625,-6.73046875,-7.20703125,-7.0625
