,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-7.33203125,-6.828125,-7.74609375,-6.578125,-8.359375,-8.234375
1,-7.96484375,-7.0546875,-6.7265625,-6.265625,-5.7578125,-5.0703125
2,-7.453125,-6.88671875,-7.57421875,-8.109375,-7.58984375,-5.87109375
3,-8.2578125,-6.77734375,-7.80078125,-7.80859375,-7.83984375,-7.36328125
4,-8.125,-7.08203125,-6.078125,-7.18359375,-8.4609375,-7.68359375
5,-7.53125,-7.375,-7.0,-7.1328125,-6.84375,-6.8046875
6,-7.91015625,-7.359375,-6.5859375,-7.79296875,-8.125,-8.109375
7,-7.4453125,-7.46875,-6.74609375,-7.44921875,-7.26171875,-7.515625
8,-7.6015625,-7.08203125,-6.9140625,-5.72265625,-6.7109375,-7.18359375
9,-8.3515625,-7.84375,-6.3984375,-7.2890625,-7.59765625,-6.828125
10,-8.0078125,-6.2109375,-7.16796875,-7.04296875,-6.41796875,-7.24609375
11,-7.3359375,-7.32421875,-7.5,-6.90234375,-6.20703125,-7.12109375
12,-8.96875,-7.37890625,-6.68359375,-5.9296875,-6.7578125,-6.77734375
13,-7.53515625,-7.24609375,-6.42578125,-6.83984375,-6.62109375,-7.41015625
14,-7.46484375,-7.3671875,-6.16796875,-7.26171875,-6.90234375,-5.953125
15,-7.96484375,-7.30078125,-6.9375,-6.69140625,-7.42578125,-7.05859375
16,-7.4453125,-7.8046875,-6.59375,-7.77734375,-6.15234375,-6.71875
17,-8.09375,-7.3203125,-7.6328125,-6.421875,-6.21875,-7.22265625
18,-8.515625,-7.3046875,-6.4375,-6.5,-5.9765625,-6.51171875
19,-8.8671875,-7.2578125,-6.19140625,-6.62109375,-6.765625,-7.0625
