,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
1,-5.530680179595947,-9.875117301940918,-9.039209365844728,-9.597826957702637,-8.897162437438965,-9.803913116455078
3,-5.958215236663818,-8.591623306274414,-8.839365005493164,-8.54793930053711,-8.293248176574707,-9.40131950378418
8,-6.001519680023193,-6.830949783325195,-9.328974723815918,-9.930012702941896,-9.876216888427734,-10.546302795410156
15,-6.097194671630859,-7.495912551879883,-9.649676322937012,-9.362863540649414,-7.396143436431885,-8.373528480529785
2,-7.5551438331604,-8.083487510681152,-9.42619800567627,-9.760011672973633,-8.61186695098877,-10.016185760498049
14,-5.333467483520508,-6.018928527832031,-9.873592376708984,-10.014960289001465,-11.048809051513672,-11.434880256652832
12,-7.22994327545166,-6.24297571182251,-9.27837085723877,-9.715534210205078,-9.765124320983888,-10.684442520141602
21,-7.787683486938477,-7.4286065101623535,-6.919598579406738,-9.006824493408203,-9.313292503356934,-9.8617582321167
23,-7.433612823486328,-9.298054695129396,-8.976103782653809,-8.833939552307129,-9.013662338256836,-9.524256706237791
9,-5.70445728302002,-8.714583396911621,-9.231148719787598,-9.12325954437256,-8.6947021484375,-9.026201248168944
11,-6.111147880554199,-10.418075561523438,-10.560501098632812,-9.683996200561523,-10.29455280303955,-10.24477481842041
10,-6.690333366394043,-9.636324882507324,-9.485397338867188,-8.951998710632324,-8.61324405670166,-9.713420867919922
20,-6.270251750946045,-10.859678268432615,-10.07901668548584,-10.308145523071287,-10.740643501281738,-10.646553993225098
0,-6.820125579833984,-9.512868881225586,-9.56240177154541,-9.233132362365724,-9.392364501953123,-9.416577339172363
6,-5.7762980461120605,-4.871121406555176,-9.889678001403809,-9.603041648864746,-10.112992286682127,-10.433696746826172
5,-6.42390775680542,-10.507970809936523,-10.33283233642578,-10.270712852478027,-9.980392456054688,-10.449145317077637
7,-8.168505668640137,-10.859609603881836,-10.391263961791992,-10.136238098144531,-10.011784553527832,-10.770807266235352
4,-6.300497055053711,-9.633126258850098,-8.877364158630371,-8.581082344055176,-9.281657218933104,-9.521527290344238
17,-5.190786838531494,-10.037023544311523,-10.690762519836426,-9.732775688171388,-9.229351997375488,-9.47276782989502
18,-7.352975368499756,-10.745871543884276,-7.742363452911377,-6.736367702484131,-9.247652053833008,-10.17770290374756
19,-6.85308837890625,-6.016281604766846,-9.16709804534912,-10.222529411315918,-9.64402675628662,-11.026138305664062
16,-7.418471813201904,-8.455562591552734,-8.978604316711426,-10.067145347595217,-9.347779273986816,-8.510299682617188
13,-7.249576568603516,-7.193952560424805,-10.902647972106934,-9.897119522094728,-9.488286018371582,-8.97551155090332
