,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,-5.640625,-4.69921875,-10.46875,-11.8984375,-11.0390625,-11.4375
1,-7.984375,-7.24609375,-7.05078125,-12.96875,-11.4609375,-11.7265625
2,-5.94140625,-6.30078125,-8.125,-8.046875,-12.40625,-12.2109375
3,-6.171875,-9.21875,-9.0234375,-12.84375,-12.359375,-12.9921875
4,-5.05078125,-5.96484375,-7.8984375,-11.59375,-12.5,-12.421875
5,-5.1015625,-7.93359375,-11.3359375,-13.4765625,-12.3984375,-13.890625
6,-4.92578125,-5.34765625,-12.234375,-12.4921875,-12.4921875,-12.6171875
7,-5.0625,-12.96875,-12.296875,-11.421875,-11.4609375,-10.0859375
8,-6.05078125,-7.3671875,-8.0078125,-12.3515625,-12.2578125,-10.9765625
9,-4.95703125,-6.8046875,-6.10546875,-12.4375,-12.5,-12.6328125
10,-5.62109375,-5.76953125,-12.3203125,-12.5859375,-12.453125,-13.3984375
11,-5.92578125,-7.99609375,-9.875,-14.5,-14.1484375,-14.2578125
12,-4.98046875,-9.4453125,-14.0859375,-12.890625,-13.1640625,-13.4140625
13,-4.26953125,-5.9921875,-11.9921875,-12.3671875,-11.671875,-12.09375
14,-5.37890625,-8.1953125,-13.4140625,-13.515625,-12.3125,-12.8515625
15,-5.0625,-9.8515625,-10.9921875,-11.0234375,-11.1328125,-11.2265625
16,-5.33203125,-10.2265625,-12.8515625,-11.96875,-13.3671875,-12.4765625
17,-5.7109375,-12.0703125,-12.0546875,-10.9140625,-12.0625,-11.5390625
18,-4.328125,-9.1953125,-11.71875,-10.7890625,-10.953125,-13.1484375
19,-5.5234375,-8.78125,-12.8203125,-12.578125,-12.5546875,-11.703125
