,agent0_orangutan,agent1_orangutan,agent2_orangutan,agent3_orangutan,agent4_orangutan,agent5_orangutan
0,-8.4765625,-8.4375,-8.671875,-8.8359375,-9.3203125,-8.2734375
1,-9.40625,-9.7734375,-10.4140625,-10.53125,-10.859375,-10.9296875
2,-10.296875,-9.328125,-9.140625,-8.6640625,-9.5234375,-9.1953125
3,-9.28125,-10.3515625,-9.4921875,-9.84375,-9.2578125,-9.3125
4,-10.03125,-9.9609375,-8.828125,-9.2578125,-9.53125,-9.1953125
5,-9.9609375,-10.1015625,-8.984375,-7.8671875,-10.2265625,-10.1796875
6,-7.61328125,-9.5625,-8.921875,-9.203125,-9.3671875,-9.71875
7,-9.5390625,-10.515625,-10.6484375,-10.59375,-10.2109375,-10.3203125
8,-9.171875,-9.7734375,-9.140625,-9.1328125,-7.9375,-8.0546875
9,-10.765625,-9.6953125,-10.1875,-10.7265625,-10.109375,-9.765625
10,-8.3671875,-9.9140625,-8.9140625,-9.0390625,-9.2421875,-8.640625
11,-8.90625,-10.4375,-10.9296875,-10.25,-9.7578125,-9.390625
12,-10.15625,-9.8046875,-9.5234375,-9.1796875,-8.90625,-8.8046875
13,-7.03125,-9.7265625,-9.421875,-9.578125,-8.90625,-9.578125
14,-8.3984375,-9.7578125,-8.4453125,-8.5625,-7.64453125,-8.546875
15,-8.2109375,-9.7578125,-9.171875,-8.09375,-8.0390625,-8.453125
16,-7.72265625,-8.3671875,-8.109375,-8.2734375,-8.8515625,-9.375
17,-9.390625,-9.828125,-9.6015625,-9.3671875,-9.4609375,-10.3359375
18,-10.4375,-10.1953125,-9.8046875,-9.65625,-10.1171875,-9.8203125
19,-7.828125,-9.578125,-9.2421875,-8.6796875,-8.625,-8.921875
