,0,1,2
0,7.86325356447244,9.356773091569732,9.016595355166665
1,8.168227135380612,8.808477901507027,9.061796748487255
2,7.900672149658203,8.553118606760533,8.929569901092144
3,7.939881766596927,8.512898660007911,9.511905218679694
4,8.048831664459614,8.848880760579169,9.095179924783828
5,8.097050478488583,9.258431808857978,8.570639306080492
6,8.179244292536868,8.6914982469776,9.280514642256724
7,8.470165129552914,8.687859436228306,8.830354084546054
8,7.661935429633418,8.817867892301535,10.147235843803308
9,8.118377357193186,9.26242043217526,8.452014111868943
10,8.09304843612864,9.565608010110976,9.410796431046498
11,8.201611173605617,6.716959499407418,9.375173933294755
12,8.150730261018005,8.708011873462532,9.70057026102573
13,8.3021104329749,8.624101592921004,9.452628847918932
14,8.121628300147721,8.940592864797084,8.442256891274754
15,8.147438459758517,8.338144497931758,8.994581992716729
16,7.991835405856748,7.765003385423105,8.518037668059144
17,7.941549677788457,8.53968260318418,7.975631127176405
18,8.060040029694763,9.21295827551733,9.198408426212358
19,8.203740247895446,8.626194203050831,9.14361852573443
