,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,-6.15625,-6.99609375,-5.71875,-6.40234375,-6.109375,-8.5078125
1,-5.5390625,-6.671875,-7.20703125,-7.95703125,-8.7578125,-9.9453125
2,-5.640625,-6.3359375,-7.68359375,-5.72265625,-11.6796875,-5.0
3,-5.8671875,-5.28515625,-7.00390625,-8.3125,-8.359375,-7.68359375
4,-5.0234375,-6.33984375,-6.6875,-6.0078125,-6.015625,-7.3671875
5,-6.13671875,-5.84765625,-6.41796875,-6.41796875,-6.41796875,-7.5078125
6,-5.765625,-6.27734375,-5.69921875,-5.796875,-5.5703125,-7.39453125
7,-6.4296875,-6.8203125,-6.73828125,-7.1328125,-6.88671875,-6.56640625
8,-5.40625,-6.31640625,-7.078125,-8.75,-7.87890625,-9.0703125
9,-6.6796875,-6.70703125,-7.69921875,-7.06640625,-6.97265625,-7.88671875
10,-5.69921875,-7.0234375,-7.30859375,-7.703125,-7.68359375,-8.109375
11,-5.7578125,-7.65625,-6.20703125,-5.9453125,-6.21875,-7.37109375
12,-5.6015625,-6.51953125,-7.2578125,-6.4921875,-6.3828125,-7.19921875
13,-4.94921875,-7.3203125,-6.96875,-7.12109375,-6.08203125,-8.0546875
14,-6.50390625,-8.953125,-8.8359375,-8.3828125,-8.4453125,-7.9453125
15,-5.39453125,-6.9921875,-6.6484375,-6.55078125,-7.2421875,-6.6015625
16,-6.203125,-6.1875,-6.5625,-5.70703125,-6.0,-7.6015625
17,-5.3359375,-7.30078125,-6.828125,-7.57421875,-6.26953125,-6.5234375
18,-5.46875,-6.71875,-7.49609375,-7.51171875,-8.5078125,-8.515625
19,-5.6171875,-6.5546875,-7.77734375,-7.6953125,-6.80859375,-8.328125
