,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-2.197265625,-1.9951171875,-2.15625,-3.02734375,-3.66796875,-3.853515625
1,-3.25390625,-3.443359375,-3.453125,-4.02734375,-3.84375,-3.9921875
2,-1.763671875,-2.166015625,-4.68359375,-4.53125,-4.46875,-4.671875
3,-2.5234375,-3.74609375,-3.232421875,-3.30859375,-3.0390625,-3.52734375
4,-2.30859375,-2.11328125,-1.7783203125,-4.79296875,-4.5546875,-4.0078125
5,-2.546875,-3.373046875,-4.08984375,-4.25390625,-3.5625,-3.76953125
6,-2.646484375,-3.0234375,-3.755859375,-2.861328125,-2.916015625,-3.404296875
7,-3.13671875,-4.3203125,-1.521484375,-4.32421875,-3.86328125,-3.962890625
8,-2.6875,-1.8115234375,-2.03125,-3.791015625,-3.09765625,-3.3984375
9,-2.748046875,-2.08203125,-1.8193359375,-3.01171875,-2.208984375,-3.939453125
10,-3.095703125,-3.921875,-4.26171875,-3.75390625,-2.578125,-3.01171875
11,-2.712890625,-5.078125,-5.328125,-3.890625,-3.490234375,-3.763671875
12,-3.2578125,-1.8125,-0.9248046875,-2.6953125,-3.369140625,-3.1875
13,-1.9345703125,-0.477783203125,-3.35546875,-4.10546875,-3.923828125,-3.5
14,-3.1796875,-4.14453125,-3.5859375,-2.580078125,-2.544921875,-3.12109375
15,-3.15625,-3.78125,-3.22265625,-3.640625,-3.111328125,-3.111328125
16,-2.6015625,-2.806640625,-2.48828125,-2.724609375,-2.55859375,-2.896484375
17,-2.38671875,-1.794921875,-2.947265625,-4.1171875,-3.580078125,-3.640625
18,-2.533203125,-3.78125,-3.630859375,-4.40625,-5.08203125,-4.71484375
19,-2.603515625,-1.560546875,-1.9912109375,-4.91015625,-4.12109375,-4.13671875
