,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,-7.8203125,-19.21875,-17.5625,-19.421875,-19.1875,-20.578125
1,-7.78515625,-20.609375,-20.078125,-20.640625,-19.96875,-21.046875
2,-6.95703125,-20.3125,-17.859375,-20.359375,-20.59375,-21.1875
3,-8.4140625,-20.28125,-22.890625,-20.71875,-19.6875,-19.453125
4,-8.6875,-18.796875,-18.796875,-20.0625,-22.359375,-21.296875
5,-7.25,-16.015625,-17.34375,-16.96875,-16.453125,-15.640625
6,-8.4140625,-17.390625,-16.34375,-16.953125,-18.328125,-16.6875
7,-7.15625,-16.03125,-18.953125,-20.015625,-19.609375,-20.4375
8,-7.9921875,-19.234375,-19.765625,-20.453125,-20.046875,-16.65625
9,-8.5390625,-19.859375,-20.359375,-20.8125,-18.484375,-21.390625
10,-8.4609375,-17.4375,-19.953125,-17.09375,-20.046875,-22.75
11,-7.26953125,-18.84375,-19.671875,-19.96875,-17.84375,-19.234375
12,-8.28125,-20.25,-20.21875,-20.359375,-19.796875,-20.484375
13,-7.37890625,-18.4375,-17.796875,-21.9375,-18.8125,-21.4375
14,-7.65234375,-18.640625,-18.9375,-18.203125,-17.65625,-20.15625
15,-7.671875,-18.078125,-18.21875,-18.21875,-18.21875,-21.671875
16,-7.359375,-17.046875,-16.828125,-17.0625,-18.046875,-18.765625
17,-7.88671875,-17.71875,-18.5,-16.8125,-16.546875,-18.984375
18,-7.9921875,-18.609375,-18.140625,-20.09375,-18.546875,-19.125
19,-7.25,-18.109375,-18.65625,-19.609375,-20.484375,-22.21875
