,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,-2.587890625,-8.46875,-6.50390625,-6.578125,-6.6640625,-8.2265625
1,-2.626953125,-8.84375,-9.1328125,-10.21875,-8.484375,-7.65625
2,-2.958984375,-8.640625,-7.82421875,-8.640625,-8.2734375,-9.1015625
3,-2.08984375,-6.57421875,-6.19140625,-6.7578125,-7.32421875,-7.625
4,-3.7734375,-8.2109375,-9.5625,-9.1875,-9.7734375,-9.96875
5,-2.51953125,-8.7890625,-7.97265625,-6.9921875,-8.625,-9.203125
6,-3.38671875,-9.2734375,-8.34375,-9.5703125,-6.0078125,-8.546875
7,-2.93359375,-8.0078125,-7.2890625,-5.875,-5.2109375,-5.85546875
8,-3.669921875,-7.3359375,-6.40625,-7.40234375,-6.70703125,-6.8828125
9,-12.953125,-7.76953125,-6.8359375,-7.03515625,-6.44921875,-6.1484375
10,-3.96484375,-8.7421875,-8.578125,-8.5703125,-9.3046875,-9.5234375
11,-3.36328125,-7.3125,-7.12109375,-7.49609375,-7.7734375,-9.3515625
12,-2.708984375,-9.1484375,-7.0859375,-6.10546875,-6.60546875,-8.1796875
13,-3.576171875,-8.875,-7.8828125,-9.296875,-7.26953125,-7.0625
14,-2.50390625,-6.640625,-7.14453125,-7.75390625,-8.0703125,-7.91015625
15,-2.98046875,-8.015625,-8.0390625,-9.5625,-8.3359375,-6.05859375
16,-2.48046875,-8.609375,-9.5546875,-7.10546875,-6.2109375,-7.29296875
17,-3.189453125,-7.2890625,-6.671875,-7.29296875,-7.515625,-8.2578125
18,-3.119140625,-9.109375,-8.0390625,-8.5390625,-9.8515625,-9.4765625
19,-4.390625,-8.3671875,-7.83203125,-8.890625,-8.296875,-8.6640625
