,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-4.5625,-5.23046875,-5.5390625,-5.1171875,-6.0234375,-5.453125
1,-4.92578125,-5.62890625,-5.2578125,-6.0078125,-6.24609375,-5.609375
2,-5.10546875,-5.421875,-5.28515625,-5.140625,-4.671875,-5.50390625
3,-5.34765625,-4.6796875,-5.72265625,-5.2734375,-4.8828125,-5.96875
4,-5.59375,-5.95703125,-5.6875,-4.82421875,-4.79296875,-5.41796875
5,-4.98828125,-4.6328125,-5.15234375,-6.296875,-4.671875,-4.8046875
6,-5.0859375,-5.49609375,-5.30078125,-5.76953125,-6.71875,-7.29296875
7,-5.1796875,-5.6640625,-4.6796875,-4.65625,-4.61328125,-5.70703125
8,-4.83984375,-4.9765625,-5.61328125,-7.84765625,-8.0703125,-7.33984375
9,-4.8828125,-4.7578125,-5.359375,-4.6171875,-5.38671875,-4.83984375
10,-5.09375,-4.8828125,-4.8515625,-5.6015625,-5.4609375,-5.82421875
11,-5.03125,-5.13671875,-5.43359375,-4.828125,-4.484375,-4.91796875
12,-4.9453125,-5.84375,-4.46875,-6.1875,-6.40234375,-6.41796875
13,-4.71484375,-4.1171875,-3.880859375,-3.95703125,-3.8984375,-5.82421875
14,-4.46484375,-5.015625,-6.37109375,-5.4453125,-5.91796875,-5.6796875
15,-4.875,-5.50390625,-6.03125,-8.1171875,-6.69140625,-6.5546875
16,-5.87890625,-5.73828125,-6.00390625,-5.47265625,-6.9453125,-7.65234375
17,-4.3984375,-5.359375,-5.66796875,-5.234375,-5.22265625,-5.5859375
18,-4.875,-4.9609375,-5.8359375,-5.71875,-5.06640625,-5.1171875
19,-5.27734375,-4.53515625,-4.64453125,-4.359375,-4.23828125,-4.49609375
