,agent0_lion,agent1_lion,agent2_lion,agent3_lion,agent4_lion,agent5_lion
0,-3.7563767433166495,-6.078814506530762,-6.194711208343506,-5.962319374084473,-7.558893203735352,-7.861701488494873
1,-3.679238796234131,-6.035794734954834,-7.35228157043457,-6.832040309906006,-6.725876331329346,-7.19010066986084
2,-4.730629920959473,-7.078159332275391,-7.666566848754883,-8.459212303161621,-7.830326557159424,-7.527321815490723
3,-3.45625114440918,-6.595693588256836,-6.928276062011719,-7.181755065917969,-7.804649829864502,-7.650267124176025
5,-4.185154438018799,-7.544178962707519,-7.031083583831787,-7.268864631652832,-7.786929607391357,-7.331605434417725
7,-4.86214017868042,-6.8108391761779785,-6.323177814483643,-6.449452877044678,-5.105470180511475,-5.705685615539551
6,-4.286746978759766,-7.467028141021728,-7.487281799316406,-7.326313018798828,-7.458565711975098,-7.766629695892334
8,-4.019309043884277,-6.43205451965332,-8.727836608886719,-8.59803295135498,-8.77213191986084,-8.807183265686035
9,-5.175002098083496,-7.716192245483398,-9.02306842803955,-8.617216110229492,-8.846395492553711,-8.544814109802246
10,-3.822314739227295,-6.750426769256592,-7.306118965148926,-7.338442802429199,-6.323398113250732,-7.926025390625
11,-4.693446636199951,-6.835731506347656,-6.97562313079834,-7.446150779724121,-6.1956658363342285,-6.777592182159424
13,-5.3271355628967285,-5.310857772827148,-7.586770057678223,-7.880191326141357,-8.064009666442871,-7.599139213562012
12,-5.515841960906982,-6.888675689697266,-7.277248382568359,-7.223147392272949,-7.849352359771728,-7.962753295898437
14,-5.014106750488281,-7.269192695617676,-6.89671516418457,-7.720781803131103,-8.076547622680664,-7.913393974304199
23,-6.352386951446533,-8.331521987915039,-7.060176849365234,-7.397017002105713,-6.099494934082031,-6.2501373291015625
16,-3.820728063583374,-6.781837463378906,-7.795961856842041,-7.488785266876221,-8.75438117980957,-8.330265045166016
17,-4.657134056091309,-7.222250938415527,-8.046551704406738,-7.845119953155518,-7.91250467300415,-7.762835502624512
18,-5.331707000732422,-7.717875957489014,-8.124811172485352,-8.422523498535156,-8.514511108398438,-8.141523361206055
19,-4.269978046417236,-5.793882369995117,-7.581793308258057,-7.72460412979126,-7.562492370605469,-8.491969108581543
4,-3.510181903839112,-5.558084964752197,-6.680119037628174,-7.793692588806152,-8.06052303314209,-7.650091648101807
22,-4.935215950012207,-7.1078619956970215,-7.82678747177124,-8.022826194763184,-7.962496280670166,-7.446706771850586
21,-4.779896259307861,-6.781703948974609,-9.12923812866211,-7.886180877685547,-8.343436241149902,-8.049446105957031
15,-4.363826751708984,-6.79063081741333,-7.231036186218262,-7.831349849700928,-8.158697128295898,-8.32186222076416
20,-5.043090343475342,-7.267947196960449,-5.860992908477783,-7.339213371276855,-7.314382553100586,-6.90155553817749
