,agent0_orangutan,agent1_orangutan,agent2_orangutan,agent3_orangutan,agent4_orangutan,agent5_orangutan
0,-6.9453125,-7.73046875,-8.453125,-7.73046875,-7.3984375,-8.171875
1,-7.90625,-7.9765625,-8.96875,-9.1875,-8.09375,-8.4140625
2,-7.55078125,-9.140625,-8.765625,-8.0703125,-7.8203125,-7.01953125
3,-7.38671875,-8.546875,-8.34375,-8.2109375,-8.640625,-8.6796875
4,-8.1171875,-10.75,-7.890625,-8.7578125,-7.71484375,-7.6953125
5,-6.984375,-7.94140625,-8.015625,-7.67578125,-7.76953125,-8.0390625
6,-6.8203125,-6.12890625,-7.71484375,-9.2734375,-8.859375,-8.3984375
7,-8.765625,-8.46875,-10.078125,-9.78125,-9.8046875,-8.4453125
8,-7.08203125,-8.359375,-8.28125,-8.609375,-8.3203125,-8.375
9,-7.7578125,-8.1328125,-8.5234375,-8.59375,-8.0859375,-8.078125
10,-8.1328125,-7.07421875,-7.18359375,-7.73046875,-7.56640625,-7.0625
11,-6.6171875,-9.046875,-8.875,-8.7578125,-7.9296875,-8.3984375
12,-7.75390625,-8.9296875,-8.7578125,-8.734375,-8.4453125,-8.4765625
13,-7.98046875,-9.4609375,-8.515625,-7.67578125,-7.5546875,-7.40625
14,-8.390625,-8.390625,-8.75,-8.2578125,-7.78515625,-8.625
15,-6.71875,-6.23046875,-7.3046875,-7.8125,-7.5390625,-7.71484375
16,-7.71484375,-7.8515625,-8.8046875,-8.5234375,-8.421875,-8.71875
17,-9.53125,-9.7734375,-9.0859375,-8.890625,-9.8671875,-8.4921875
18,-7.546875,-8.8046875,-9.421875,-8.6875,-8.953125,-9.078125
19,-9.1875,-10.640625,-11.5,-9.2421875,-8.875,-8.8046875
