,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,-7.48046875,-6.0,-5.203125,-11.3046875,-10.9921875,-12.71875
1,-6.5625,-11.8671875,-13.5703125,-14.46875,-12.6796875,-13.65625
2,-5.453125,-7.3046875,-10.578125,-10.046875,-10.046875,-10.875
3,-6.77734375,-11.2421875,-9.7109375,-11.25,-10.5703125,-12.375
4,-6.203125,-6.8984375,-11.1875,-11.75,-13.1015625,-10.546875
5,-6.5,-11.8515625,-12.21875,-11.4140625,-10.9765625,-11.984375
6,-5.5859375,-4.6015625,-7.57421875,-9.1484375,-12.4453125,-11.3125
7,-6.140625,-9.28125,-10.5546875,-9.0859375,-8.984375,-9.1796875
8,-7.44140625,-8.828125,-8.015625,-7.984375,-11.265625,-10.4609375
9,-6.453125,-10.6875,-12.8125,-11.078125,-8.8671875,-12.3125
10,-6.359375,-9.6484375,-10.4375,-11.140625,-9.2421875,-11.0625
11,-7.08984375,-13.2421875,-12.765625,-14.6171875,-13.03125,-13.5546875
12,-6.484375,-7.21484375,-11.796875,-10.578125,-10.8984375,-12.2109375
13,-5.9765625,-10.75,-10.34375,-12.0234375,-9.03125,-10.6484375
14,-6.76171875,-7.39453125,-7.578125,-13.2890625,-11.265625,-12.3125
15,-5.6875,-6.328125,-10.859375,-12.234375,-12.921875,-14.234375
16,-6.37109375,-9.421875,-12.984375,-10.5234375,-10.4296875,-11.09375
17,-6.44140625,-10.1171875,-9.734375,-11.984375,-12.03125,-12.78125
18,-5.69921875,-6.4921875,-6.77734375,-10.5703125,-10.3671875,-12.828125
19,-6.71484375,-8.359375,-7.5625,-11.6953125,-11.640625,-11.46875
