,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,-8.59375,-7.296875,-6.7890625,-11.703125,-10.75,-12.71875
1,-8.0703125,-14.203125,-13.703125,-15.375,-14.0546875,-13.65625
2,-6.0234375,-8.828125,-10.703125,-10.328125,-10.328125,-10.875
3,-7.6015625,-12.6484375,-11.2578125,-11.4140625,-11.578125,-12.375
4,-8.8203125,-9.5,-11.8359375,-11.1015625,-12.8828125,-10.546875
5,-7.2421875,-11.828125,-13.890625,-12.625,-10.796875,-11.984375
6,-5.671875,-5.53515625,-7.61328125,-7.8125,-10.7578125,-11.3125
7,-7.12890625,-9.8125,-10.015625,-9.3984375,-8.53125,-9.1796875
8,-8.90625,-10.3125,-9.6015625,-10.359375,-10.375,-10.4609375
9,-7.66796875,-10.953125,-11.625,-10.53125,-9.4609375,-12.3125
10,-7.515625,-11.2265625,-10.875,-11.515625,-10.671875,-11.0625
11,-8.03125,-13.671875,-13.0859375,-14.6484375,-13.21875,-13.5546875
12,-7.6640625,-11.0078125,-12.046875,-11.03125,-9.9921875,-12.2109375
13,-6.37109375,-11.109375,-10.9609375,-12.109375,-9.6015625,-10.6484375
14,-8.96875,-8.9296875,-9.1796875,-13.984375,-11.8125,-12.3125
15,-7.625,-7.359375,-13.6953125,-12.453125,-13.125,-14.234375
16,-7.41796875,-10.59375,-13.59375,-11.375,-9.9453125,-11.09375
17,-8.4453125,-10.4609375,-10.8359375,-13.078125,-11.84375,-12.78125
18,-7.03515625,-7.03125,-6.25390625,-11.3046875,-11.6171875,-12.828125
19,-7.69921875,-8.9609375,-11.5859375,-11.7578125,-12.984375,-11.46875
