,0,1,2
0,7.620897720433489,8.456151612197296,8.334882079498676
1,7.42366258403923,8.402507526059694,9.017646907854685
3,7.360339116446579,9.006910483444793,8.97171728158299
2,7.338496229920207,7.590450364124925,8.543314598180071
4,7.450005277802672,7.429588479633573,8.545796739602391
5,7.165377713456938,9.320059001294872,8.536632431609721
6,7.481931886793692,8.241938093644155,8.718529923354524
7,7.742797317987756,8.04464771898487,8.943656885171238
8,7.340624847894983,8.880744682988034,8.206803558446184
9,7.6163797209534465,8.291993541958966,9.13946383995346
10,7.288776069351389,8.744220125222508,7.529515075683594
11,7.701051122930985,8.327748214142233,8.469215825237805
12,7.301045777526083,8.244437770602069,9.360432837281046
13,7.3491590451590625,8.079266521598718,8.804300071619734
14,7.529403952103626,8.870778528044495,8.884240445004234
15,7.521581046188934,8.414457910272139,8.642071919501582
16,7.079483503027808,6.698282744009283,7.714213192613819
17,7.698148498052283,8.488211387924002,8.681948746306986
18,7.400238993198057,9.16817218683943,9.10051546700393
19,7.715513895734956,8.74538351614264,8.946985276137726
