,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-3.55078125,-10.15625,-8.6875,-9.640625,-9.359375,-8.6328125
1,-3.70703125,-8.1484375,-8.5234375,-8.4921875,-8.515625,-10.078125
2,-3.974609375,-10.6875,-9.625,-8.953125,-8.953125,-10.0078125
3,-3.810546875,-9.8515625,-9.0546875,-10.375,-10.9140625,-10.9921875
4,-4.1953125,-9.40625,-8.5859375,-9.0546875,-8.7578125,-10.265625
5,-4.6015625,-9.515625,-10.2265625,-10.265625,-10.0546875,-11.3125
6,-4.1328125,-11.2265625,-12.140625,-10.8359375,-8.765625,-9.7578125
7,-3.51171875,-10.4765625,-9.9453125,-11.1484375,-10.453125,-11.0625
8,-3.80078125,-10.234375,-9.15625,-10.1171875,-10.2421875,-11.5234375
9,-3.873046875,-8.7109375,-7.30859375,-7.6953125,-9.6875,-11.34375
10,-3.822265625,-9.6953125,-8.6171875,-9.34375,-9.703125,-10.171875
11,-2.89453125,-8.9765625,-8.2265625,-8.0078125,-8.90625,-8.8046875
12,-3.935546875,-10.0625,-8.96875,-10.5703125,-9.703125,-10.1796875
13,-3.447265625,-10.078125,-8.7109375,-9.6796875,-10.3515625,-11.7265625
14,-3.94140625,-10.7734375,-11.046875,-9.5234375,-10.53125,-11.2890625
15,-3.318359375,-9.484375,-9.7421875,-9.9296875,-10.0390625,-9.4921875
16,-3.84765625,-8.859375,-7.37109375,-8.25,-8.921875,-10.484375
17,-4.51171875,-8.953125,-9.6875,-10.296875,-11.953125,-12.03125
18,-3.3984375,-10.5078125,-11.96875,-8.9375,-10.7578125,-10.40625
19,-3.458984375,-9.265625,-9.453125,-9.40625,-9.40625,-10.984375
