,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-3.392578125,-10.8359375,-10.40625,-10.0703125,-10.28125,-8.6328125
1,-2.87890625,-8.7578125,-8.9453125,-8.65625,-9.234375,-10.078125
2,-3.439453125,-11.921875,-10.609375,-9.546875,-9.734375,-10.0078125
3,-5.30859375,-10.609375,-11.2265625,-11.2265625,-11.40625,-10.9921875
4,-4.0078125,-10.2578125,-8.625,-9.84375,-8.4140625,-10.265625
5,-5.58984375,-11.9453125,-10.8671875,-10.7421875,-11.03125,-11.3125
6,-3.373046875,-12.0546875,-12.125,-11.359375,-9.6328125,-9.7578125
7,-3.0390625,-11.0,-10.9375,-11.1953125,-11.0703125,-11.0625
8,-2.8359375,-10.8671875,-10.3046875,-10.125,-11.2109375,-11.5234375
9,-5.0703125,-9.3359375,-8.3515625,-8.765625,-10.921875,-11.34375
10,-4.56640625,-10.640625,-9.484375,-10.1875,-9.46875,-10.171875
11,-3.333984375,-9.3125,-9.2890625,-8.5,-9.859375,-8.8046875
12,-6.03125,-11.1328125,-10.7109375,-10.875,-9.9921875,-10.1796875
13,-2.94921875,-12.1328125,-9.859375,-9.9296875,-10.609375,-11.7265625
14,-3.638671875,-11.25,-11.6875,-11.3828125,-10.625,-11.2890625
15,-3.576171875,-10.46875,-10.109375,-10.6328125,-10.65625,-9.4921875
16,-4.15234375,-10.3203125,-8.375,-9.1953125,-9.9140625,-10.484375
17,-5.74609375,-9.9921875,-9.90625,-12.65625,-12.5078125,-12.03125
18,-10.7578125,-12.078125,-11.1328125,-10.265625,-11.25,-10.40625
19,-3.50390625,-11.078125,-10.3828125,-10.4140625,-10.375,-10.984375
