,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-5.3046875,-10.234375,-8.8125,-9.390625,-8.5234375,-10.7421875
1,-5.09375,-10.734375,-9.0625,-9.0703125,-10.140625,-10.375
2,-4.92578125,-10.0390625,-8.3359375,-10.0703125,-9.890625,-10.8828125
3,-4.4296875,-10.1328125,-9.40625,-10.5078125,-10.1484375,-10.796875
4,-5.5703125,-11.9296875,-12.1171875,-11.6484375,-10.25,-9.84375
5,-5.671875,-10.1015625,-9.46875,-9.6796875,-11.046875,-10.6328125
6,-6.48046875,-9.4375,-10.5703125,-9.3359375,-10.078125,-14.1328125
7,-6.265625,-10.7890625,-9.8671875,-10.6796875,-10.859375,-10.7578125
8,-4.23828125,-10.46875,-8.453125,-8.203125,-8.203125,-10.2109375
9,-4.796875,-10.1328125,-8.8203125,-8.453125,-7.984375,-9.46875
10,-5.3125,-8.9140625,-9.8671875,-10.0859375,-9.171875,-10.671875
11,-4.14453125,-9.578125,-8.4921875,-9.0,-9.484375,-10.359375
12,-5.79296875,-10.359375,-9.1484375,-9.8359375,-9.8984375,-11.703125
13,-4.6171875,-10.359375,-10.1953125,-10.2734375,-10.25,-11.4296875
14,-5.16015625,-8.5859375,-8.2421875,-8.3125,-8.34375,-10.46875
15,-6.8359375,-8.6328125,-10.8359375,-10.734375,-13.078125,-12.375
16,-5.16796875,-11.109375,-8.84375,-10.1484375,-8.953125,-10.703125
17,-4.78515625,-10.125,-10.4140625,-9.6171875,-10.6171875,-10.28125
18,-4.7734375,-10.484375,-9.0,-8.6875,-8.328125,-8.515625
19,-5.39453125,-10.140625,-10.1953125,-8.5546875,-7.8125,-9.8671875
