,agent0_lion,agent1_lion,agent2_lion,agent3_lion,agent4_lion,agent5_lion
0,-5.54296875,-14.515625,-12.953125,-14.953125,-13.09375,-14.71875
1,-5.921875,-13.734375,-13.09375,-14.796875,-14.1171875,-16.03125
2,-6.2890625,-14.859375,-16.546875,-16.9375,-13.8828125,-16.4375
3,-5.34765625,-14.9453125,-14.90625,-14.640625,-13.5078125,-15.5234375
4,-5.4765625,-15.703125,-14.4453125,-13.78125,-13.78125,-16.84375
5,-5.41015625,-15.1640625,-13.65625,-13.75,-13.703125,-15.0234375
6,-5.72265625,-15.90625,-16.953125,-15.9375,-14.828125,-17.15625
7,-5.4921875,-13.609375,-13.9765625,-13.7734375,-12.8203125,-16.046875
8,-6.78125,-15.6640625,-13.046875,-11.546875,-14.859375,-16.9375
9,-5.3203125,-14.625,-13.3984375,-14.0390625,-12.5234375,-15.5
10,-6.14453125,-15.453125,-14.6640625,-14.6640625,-14.6640625,-17.359375
11,-4.51171875,-13.625,-14.703125,-13.2734375,-14.125,-16.03125
12,-4.671875,-13.875,-14.3203125,-11.7265625,-12.65625,-15.0625
13,-5.0234375,-14.8359375,-13.640625,-13.328125,-13.328125,-15.125
14,-4.94921875,-14.9609375,-12.8984375,-13.046875,-13.1640625,-17.296875
15,-5.390625,-13.1953125,-13.5234375,-13.5234375,-13.6171875,-16.875
16,-5.3359375,-12.3671875,-12.7578125,-12.7578125,-12.7578125,-17.390625
17,-5.35546875,-13.3046875,-13.0859375,-12.2890625,-12.0859375,-15.390625
18,-5.578125,-14.0,-13.0078125,-15.296875,-13.8046875,-15.4296875
19,-5.140625,-14.5390625,-13.1796875,-13.0546875,-12.546875,-15.328125
