,agent0_lion,agent1_lion,agent2_lion,agent3_lion,agent4_lion,agent5_lion
0,-7.49609375,-16.4375,-15.5859375,-16.15625,-15.1640625,-14.71875
1,-6.0390625,-15.625,-15.3828125,-14.296875,-15.8203125,-16.03125
2,-8.421875,-16.484375,-17.0,-16.46875,-15.609375,-16.4375
3,-6.6171875,-15.53125,-15.8359375,-14.4140625,-14.03125,-15.5234375
4,-6.91796875,-16.96875,-16.09375,-15.0703125,-15.4296875,-16.84375
5,-5.86328125,-16.546875,-15.765625,-14.71875,-14.75,-15.0234375
6,-5.8359375,-17.953125,-17.828125,-16.734375,-16.6875,-17.15625
7,-6.6875,-15.2890625,-14.1875,-15.03125,-14.6640625,-16.046875
8,-10.8203125,-17.3125,-15.2734375,-16.046875,-15.296875,-16.9375
9,-5.50390625,-14.9765625,-14.9453125,-15.546875,-13.875,-15.5
10,-6.6328125,-16.75,-15.6640625,-15.78125,-16.046875,-17.359375
11,-6.5703125,-17.734375,-16.515625,-14.9765625,-15.9140625,-16.03125
12,-5.44921875,-16.71875,-14.515625,-12.6328125,-12.453125,-15.0625
13,-7.37890625,-16.453125,-15.5234375,-14.40625,-14.703125,-15.125
14,-6.27734375,-15.6875,-15.75,-15.265625,-15.7265625,-17.296875
15,-6.69921875,-15.5703125,-16.625,-17.203125,-16.1875,-16.875
16,-8.875,-14.1953125,-15.3984375,-15.34375,-16.484375,-17.390625
17,-5.7890625,-16.40625,-14.875,-14.9921875,-14.3203125,-15.390625
18,-6.50390625,-15.3671875,-14.296875,-15.328125,-15.421875,-15.4296875
19,-5.5859375,-15.3125,-14.0546875,-15.8125,-14.7421875,-15.328125
