,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,-2.650390625,-8.2890625,-8.2109375,-7.57421875,-9.2421875,-10.3359375
1,-2.208984375,-9.0390625,-8.2421875,-6.83984375,-6.6171875,-7.14453125
2,-2.30078125,-6.9921875,-8.421875,-7.1015625,-8.8359375,-8.90625
3,-2.958984375,-8.234375,-9.2578125,-10.390625,-9.828125,-8.78125
4,-2.24609375,-6.04296875,-8.7421875,-8.1171875,-9.09375,-10.2109375
5,-1.7333984375,-6.19921875,-6.03125,-6.4921875,-6.66796875,-8.65625
6,-2.68359375,-7.8515625,-6.80859375,-8.125,-9.0078125,-9.3671875
7,-2.708984375,-7.91015625,-7.703125,-8.296875,-7.14453125,-8.6640625
8,-2.9140625,-7.1015625,-6.29296875,-6.87109375,-6.62109375,-9.5234375
9,-2.544921875,-7.6875,-9.1796875,-8.640625,-8.640625,-10.734375
10,-2.220703125,-7.421875,-6.86328125,-7.46484375,-7.41015625,-7.22265625
11,-1.7705078125,-7.1484375,-5.57421875,-6.6171875,-6.1328125,-6.30078125
12,-2.875,-9.5546875,-8.7734375,-8.8984375,-9.671875,-11.3984375
13,-2.673828125,-6.8203125,-6.12109375,-8.203125,-7.98828125,-8.9296875
14,-2.615234375,-6.1015625,-5.46484375,-5.4609375,-5.4296875,-8.2734375
15,-2.671875,-7.828125,-7.63671875,-7.390625,-6.97265625,-9.421875
16,-2.17578125,-8.421875,-7.41015625,-8.3359375,-8.140625,-9.1640625
17,-2.43359375,-7.21484375,-7.47265625,-7.4609375,-7.3515625,-8.9609375
18,-3.03125,-7.484375,-8.859375,-8.328125,-9.34375,-9.53125
19,-2.40625,-8.78125,-9.0546875,-8.171875,-7.62109375,-8.984375
