,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-8.75,-7.74609375,-7.86328125,-7.62890625,-8.0234375,-7.52734375
1,-8.625,-8.0546875,-7.5703125,-7.609375,-8.2265625,-8.078125
2,-7.66015625,-7.14453125,-7.5234375,-7.31640625,-7.81640625,-6.9765625
3,-8.625,-7.765625,-7.71484375,-7.3984375,-7.3203125,-6.96875
4,-8.4296875,-8.03125,-6.88671875,-7.5390625,-7.41796875,-5.7265625
5,-8.375,-6.5703125,-7.36328125,-7.94140625,-8.1328125,-6.45703125
6,-10.375,-8.3046875,-8.3828125,-8.53125,-7.0859375,-6.45703125
7,-7.1953125,-7.54296875,-7.9140625,-7.66796875,-7.328125,-6.8359375
8,-8.09375,-8.015625,-7.6875,-6.74609375,-6.6640625,-6.546875
9,-8.8046875,-7.8203125,-7.70703125,-7.609375,-7.94921875,-7.109375
10,-7.8359375,-8.171875,-8.015625,-7.55078125,-7.61328125,-6.68359375
11,-7.95703125,-6.87890625,-6.7578125,-5.74609375,-6.4453125,-5.93359375
12,-7.30859375,-7.59765625,-7.6640625,-7.890625,-7.70703125,-6.8125
13,-9.078125,-8.8125,-8.640625,-8.65625,-9.6328125,-7.41015625
14,-8.0546875,-8.3828125,-9.609375,-8.515625,-8.859375,-7.125
15,-8.8046875,-7.359375,-7.37890625,-8.203125,-7.8984375,-7.81640625
16,-9.2109375,-7.5625,-7.57421875,-8.296875,-8.2421875,-7.76171875
17,-8.0546875,-8.171875,-7.5234375,-7.32421875,-7.40625,-7.66015625
18,-8.953125,-6.765625,-6.82421875,-6.85546875,-7.12109375,-7.2421875
19,-9.09375,-6.76953125,-6.9296875,-6.36328125,-5.45703125,-5.921875
