,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
1,-6.598429203033447,-9.825050354003906,-11.586872100830078,-11.829946517944336,-10.637212753295898,-11.594672203063965
3,-5.419445991516113,-11.414999961853027,-11.450937271118164,-11.962247848510742,-11.100702285766602,-12.153109550476074
8,-6.861026763916016,-6.430843353271484,-8.737283706665039,-9.73353099822998,-9.15578269958496,-12.581896781921388
2,-6.860586166381836,-12.434398651123049,-12.327606201171877,-11.419288635253906,-12.092283248901367,-12.61394500732422
14,-5.793015956878662,-10.83456325531006,-10.23763942718506,-10.09834098815918,-10.643793106079102,-11.318069458007812
12,-7.458515167236328,-8.406071662902832,-9.497118949890137,-9.942532539367676,-8.752420425415039,-10.219051361083984
21,-6.44187068939209,-8.894449234008789,-12.036242485046388,-12.14940357208252,-11.87735366821289,-12.585474014282228
23,-7.227253913879394,-10.079767227172852,-9.858352661132812,-10.110597610473633,-11.176324844360352,-12.057469367980955
9,-6.052346706390381,-11.655550003051758,-12.171119689941406,-10.095710754394531,-10.47749137878418,-9.799951553344728
11,-6.998706340789795,-14.299458503723145,-12.844718933105469,-9.890437126159668,-11.479862213134766,-9.938572883605955
10,-5.90158748626709,-6.670992374420166,-11.401616096496582,-10.848077774047852,-10.606101989746094,-11.416607856750488
0,-6.929038047790527,-7.702154159545898,-10.790325164794922,-11.288251876831056,-10.365388870239258,-12.198580741882324
17,-7.479914665222168,-10.443632125854492,-10.656620025634766,-11.066468238830566,-12.186185836791992,-11.037663459777832
18,-7.333949565887451,-8.712455749511719,-6.853577613830566,-12.397005081176758,-11.298744201660156,-11.147421836853027
19,-6.452560901641846,-7.91695499420166,-14.24756145477295,-10.84044361114502,-11.084280967712402,-10.880444526672363
16,-6.942507266998291,-10.471972465515137,-11.100618362426758,-11.606678009033203,-11.363221168518066,-12.37430477142334
4,-5.181900501251221,-7.110421657562256,-12.325592041015623,-11.712347030639648,-11.10170841217041,-11.220129013061523
20,-6.648778438568115,-11.348797798156738,-10.42560577392578,-10.841325759887695,-12.285983085632324,-12.740388870239258
5,-6.064030170440674,-12.854240417480469,-12.66102695465088,-11.377897262573242,-11.602022171020508,-11.16972541809082
13,-5.660211563110352,-6.198970317840576,-12.173993110656738,-10.776707649230955,-10.163480758666992,-11.052955627441406
6,-7.884607315063477,-8.918279647827148,-12.939007759094238,-12.323930740356444,-12.251513481140137,-12.708640098571776
7,-5.609375,-4.57421875,-10.59375,-11.859375,-10.1875,-11.0078125
15,-6.421875,-8.390625,-12.75,-12.5859375,-11.53125,-11.5234375
