,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,-6.077794551849365,-5.720343589782715,-10.593448638916016,-12.228073120117188,-9.305723190307615,-12.198580741882324
1,-5.82746696472168,-8.782451629638672,-11.360541343688965,-11.542283058166504,-10.806480407714844,-11.594672203063965
2,-5.513144493103027,-11.594403266906738,-12.75302028656006,-11.800392150878906,-11.812029838562012,-12.61394500732422
4,-5.188245296478272,-4.587747097015381,-12.387898445129396,-11.768731117248535,-10.058319091796877,-11.220129013061523
3,-5.153742790222168,-10.675317764282228,-10.776322364807127,-11.018898010253906,-12.019614219665527,-12.153109550476074
5,-5.96666955947876,-12.66250991821289,-12.544427871704102,-11.096696853637695,-11.72035312652588,-11.16972541809082
7,-5.152337074279785,-5.082025527954102,-7.077395439147949,-12.092070579528809,-9.926288604736328,-10.993292808532717
6,-6.097815036773682,-7.598353862762451,-13.373082160949709,-11.066705703735352,-12.18463897705078,-12.708640098571776
8,-5.888005256652832,-6.098082542419434,-6.949136734008789,-9.733595848083496,-9.27053165435791,-12.581896781921388
15,-5.8354082107543945,-6.982067108154297,-12.367859840393066,-11.332525253295898,-11.110684394836426,-11.52969741821289
9,-6.036089897155762,-12.2068452835083,-11.926349639892578,-11.78555393218994,-9.61337947845459,-9.799951553344728
14,-5.2377800941467285,-10.878366470336914,-10.330350875854492,-8.966222763061523,-10.135547637939451,-11.318069458007812
10,-6.254227161407471,-6.072380542755127,-11.27413272857666,-11.037426948547363,-9.762321472167969,-11.416607856750488
12,-7.263077259063721,-8.239575386047363,-9.467862129211426,-9.644725799560549,-10.595767974853516,-10.219051361083984
11,-5.632881164550781,-13.53561019897461,-12.221261024475098,-11.12611484527588,-11.66470432281494,-9.938572883605955
13,-5.179530143737793,-5.090872764587402,-12.262262344360352,-10.212234497070312,-9.93604850769043,-11.052955627441406
16,-6.195678234100342,-10.237253189086914,-11.037370681762695,-10.929265975952148,-11.01677131652832,-12.37430477142334
17,-6.5626959800720215,-10.638890266418455,-10.896946907043455,-11.069778442382812,-11.530380249023438,-11.037663459777832
18,-7.157378673553467,-8.595070838928223,-6.346662998199463,-10.956740379333496,-11.635862350463867,-11.147421836853027
19,-5.718976020812988,-7.680227756500244,-14.195717811584473,-11.110698699951172,-10.672894477844238,-10.880444526672363
