,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
0,0.2083333333333333,0.0260416666666666,0.0104166666666666,0.0,0.0052083333333333,0.0
1,0.078125,0.0,0.0,0.0,0.0,0.0
2,0.1666666666666666,0.0885416666666666,0.0,0.0,0.0,0.0
3,0.2083333333333333,0.0416666666666666,0.0,0.0,0.0,0.0
4,0.1614583333333333,0.0,0.0,0.0,0.0,0.0
5,0.1770833333333333,0.0,0.0208333333333333,0.0104166666666666,0.0,0.0
6,0.1979166666666666,0.078125,0.0,0.0,0.0,0.0
7,0.1770833333333333,0.0572916666666666,0.1145833333333333,0.0,0.0,0.0
8,0.1597222222222222,0.0555555555555555,0.0,0.0,0.0,0.0069444444444444
9,0.1319444444444444,0.0,0.0,0.0,0.0,0.0
10,0.1666666666666666,0.0625,0.0,0.0,0.0,0.0
11,0.1319444444444444,0.0208333333333333,0.0277777777777777,0.0555555555555555,0.1666666666666666,0.0277777777777777
12,0.2152777777777778,0.0,0.0138888888888888,0.0,0.0069444444444444,0.0138888888888888
13,0.2222222222222222,0.0902777777777777,0.0,0.0,0.0,0.0
14,0.2916666666666667,0.0069444444444444,0.0138888888888888,0.0,0.0,0.0
15,0.0763888888888889,0.0277777777777777,0.0069444444444444,0.0,0.0,0.0
16,0.1666666666666666,0.0902777777777777,0.1666666666666666,0.0069444444444444,0.0069444444444444,0.0069444444444444
17,0.1458333333333333,0.0763888888888889,0.0555555555555555,0.0555555555555555,0.0347222222222222,0.0
18,0.1666666666666666,0.0277777777777777,0.1527777777777778,0.0625,0.0347222222222222,0.0416666666666666
19,0.1319444444444444,0.0416666666666666,0.0069444444444444,0.0208333333333333,0.0277777777777777,0.0
