,agent0_orangutan,agent1_orangutan,agent2_orangutan,agent3_orangutan,agent4_orangutan,agent5_orangutan
0,-8.7109375,-8.8515625,-8.359375,-8.6484375,-8.359375,-8.90625
1,-9.9765625,-8.296875,-8.6328125,-8.2421875,-8.1953125,-7.60546875
2,-8.4296875,-8.234375,-8.6796875,-8.984375,-9.265625,-9.984375
3,-8.2578125,-8.6328125,-8.703125,-8.5390625,-8.71875,-8.8515625
4,-8.046875,-7.58984375,-7.7734375,-7.875,-7.71875,-8.5390625
5,-7.87109375,-7.17578125,-6.94140625,-8.515625,-8.234375,-8.140625
6,-8.8203125,-8.984375,-8.265625,-8.34375,-7.98828125,-8.28125
7,-8.6640625,-9.109375,-8.234375,-9.1015625,-9.2578125,-8.3984375
8,-8.6328125,-9.6640625,-8.25,-7.953125,-7.37890625,-7.92578125
9,-7.85546875,-7.36328125,-8.5234375,-8.640625,-8.625,-8.5390625
10,-9.84375,-12.3125,-8.9765625,-8.2109375,-8.2890625,-8.5546875
11,-8.2109375,-8.671875,-8.265625,-8.2578125,-8.5390625,-8.59375
12,-9.8671875,-8.4296875,-8.359375,-7.87890625,-8.046875,-8.265625
13,-9.0,-9.4375,-9.09375,-9.2890625,-8.640625,-9.0625
14,-8.2265625,-7.9453125,-7.8828125,-7.1875,-6.46484375,-7.83984375
15,-8.140625,-8.3828125,-8.7109375,-8.9140625,-8.859375,-8.953125
16,-8.4140625,-8.8359375,-7.98046875,-8.6171875,-8.234375,-8.6796875
17,-9.1484375,-8.78125,-8.421875,-8.34375,-7.96484375,-8.09375
18,-8.4609375,-7.90234375,-7.7109375,-7.41796875,-8.0859375,-7.984375
19,-9.109375,-8.515625,-9.0859375,-9.015625,-9.1796875,-9.3515625
