,agent0_orangutan,agent1_orangutan,agent2_orangutan,agent3_orangutan,agent4_orangutan,agent5_orangutan
0,-8.46875,-8.7890625,-8.1875,-8.4609375,-8.1875,-8.90625
1,-8.8359375,-8.1796875,-8.8359375,-7.15625,-7.54296875,-7.60546875
2,-8.296875,-7.21484375,-8.328125,-8.4140625,-8.671875,-9.984375
3,-7.50390625,-8.34375,-8.6953125,-8.75,-8.7734375,-8.8515625
4,-7.1953125,-7.78125,-8.2890625,-8.1484375,-7.828125,-8.5390625
5,-7.09765625,-6.8828125,-6.15234375,-8.3671875,-8.4296875,-8.140625
6,-8.328125,-9.0234375,-8.609375,-8.078125,-8.0703125,-8.28125
7,-7.96484375,-9.1171875,-7.9609375,-8.703125,-9.5859375,-8.3984375
8,-7.59765625,-8.9140625,-8.0390625,-8.078125,-7.62890625,-7.92578125
9,-7.53515625,-6.7109375,-8.0859375,-8.1796875,-8.40625,-8.5390625
10,-9.5078125,-12.890625,-9.1796875,-7.97265625,-8.375,-8.5546875
11,-7.47265625,-8.28125,-8.5546875,-7.984375,-8.2109375,-8.59375
12,-8.6015625,-8.0625,-8.5859375,-7.97265625,-8.1796875,-8.265625
13,-8.1484375,-9.0,-9.203125,-9.09375,-8.5703125,-9.0625
14,-7.15625,-7.546875,-8.1640625,-6.66796875,-7.40625,-7.83984375
15,-7.6171875,-9.4140625,-8.9375,-8.4140625,-8.4921875,-8.953125
16,-7.734375,-8.1015625,-8.0,-8.1640625,-8.515625,-8.6796875
17,-7.96484375,-8.28125,-8.6875,-8.140625,-8.09375,-8.09375
18,-7.57421875,-7.7890625,-7.2265625,-6.8359375,-8.2890625,-7.984375
19,-8.09375,-9.3515625,-8.453125,-9.1015625,-9.21875,-9.3515625
