,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-0.0522842183709144,-0.0241935309022665,-0.0289429780095815,-0.0524323023855686,-0.049350019544363,-0.092934250831604
1,-0.0400634966790676,-0.062003806233406,-0.0659754276275634,-0.4552350044250488,-0.3111012578010559,-0.1875076442956924
2,-0.0457084141671657,-0.0454561300575733,-0.0126533061265945,-0.04448102414608,-0.0414101257920265,-0.0756732299923896
3,-0.0846984386444091,-0.1313381493091583,-0.0931869968771934,-0.1029664576053619,-0.104519709944725,-0.1460089385509491
5,-0.0548046678304672,-0.1453233510255813,-0.1085796058177948,-0.1242380291223526,-0.1215399131178855,-0.2261374145746231
7,-0.0769129544496536,-0.1072690114378929,-0.3533758819103241,-0.3008581697940826,-0.2543180584907532,-0.5307185053825378
6,-0.0448665767908096,-0.0638724938035011,-0.0783336907625198,-0.180172324180603,-0.230886697769165,-0.2562728226184845
8,-0.0775907039642334,-0.1847102791070938,-0.2400529980659485,-0.2199165523052215,-0.2080572545528412,-0.2786036729812622
9,-0.0610218308866024,-0.1195573061704635,-0.0789148658514022,-0.0966131761670112,-0.1231713742017746,-0.1545094400644302
10,-0.0525360293686389,-0.0477922372519969,-0.0667544156312942,-0.0820938646793365,-0.0440851747989654,-0.0646045058965683
11,-0.0387077145278453,-0.0667703598737716,-0.0428137592971324,-0.0411653332412242,-0.0395178534090518,-0.0857919156551361
13,-0.0598814897239208,-0.0560161881148815,-0.034643929451704,-0.0331241749227047,-0.0304947663098573,-0.0420096069574356
12,-0.0785263553261756,-0.2275519073009491,-0.4972242712974548,-1.8588380813598635,-0.925730526447296,-2.110679864883423
14,-0.0593306012451648,-0.0371154509484767,-0.0399126522243022,-0.0445093028247356,-0.0694087594747543,-0.0960540100932121
23,-0.0363042838871479,-0.0683450847864151,-0.0815627723932266,-0.0821503028273582,-0.0857287868857383,-0.1105339080095291
16,-0.0480731315910816,-0.0720899105072021,-0.0649485290050506,-0.0412606261670589,-0.0414018891751766,-0.0579668506979942
17,-0.0574601516127586,-0.1064397320151329,-0.0721547976136207,-0.0751442462205886,-0.0763871669769287,-0.0930455848574638
18,-0.0906543359160423,-0.2916611135005951,-0.3373590111732483,-0.3416917026042938,-0.3235255777835846,-0.5649339556694031
19,-0.0580236576497554,-0.060946799814701,-0.0396550074219703,-0.0422935001552104,-0.0324299074709415,-0.0423688031733036
4,-0.047924056649208,-0.1050636544823646,-0.2758693695068359,-0.1803609728813171,-0.2933691740036011,-0.8425041437149048
22,-0.0750233754515647,-0.1060572639107704,-0.1450546681880951,-0.295586884021759,-0.2172506302595138,-0.6514537334442139
21,-0.0549410954117774,-0.0724106356501579,-0.0493092834949493,-0.0306927021592855,-0.0390158221125602,-0.1507698446512222
15,-0.0709687918424606,-0.0664616525173187,-0.195982426404953,-0.2986336350440979,-0.1277155429124832,-0.2219887524843216
20,-0.083999291062355,-0.0610775686800479,-0.0498345270752906,-0.0542627163231372,-0.0721424892544746,-0.13838239014148712
