,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-2.78515625,-11.0078125,-11.65625,-9.6875,-9.375,-8.6875
1,-4.8125,-5.98046875,-9.8671875,-9.9140625,-9.7734375,-10.3046875
2,-4.4609375,-9.3046875,-10.5546875,-10.6171875,-10.1953125,-10.5625
3,-3.6875,-11.3046875,-10.7109375,-10.453125,-10.4609375,-11.203125
4,-3.259765625,-11.171875,-11.15625,-11.3828125,-10.953125,-9.2265625
5,-4.09765625,-8.0390625,-9.4453125,-9.0625,-8.5390625,-7.7890625
6,-3.96875,-6.234375,-8.546875,-9.2421875,-9.140625,-8.4140625
7,-3.576171875,-10.546875,-10.2734375,-10.2734375,-10.6015625,-10.625
8,-4.4765625,-9.890625,-9.9921875,-9.5859375,-9.3359375,-8.3359375
9,-3.60546875,-9.28125,-9.859375,-9.6875,-10.421875,-10.2734375
10,-3.28515625,-8.6328125,-9.859375,-9.203125,-9.7890625,-9.3515625
11,-3.44921875,-9.71875,-9.65625,-8.9140625,-9.125,-9.3046875
12,-4.0390625,-3.765625,-9.40625,-10.21875,-10.0390625,-10.5234375
13,-4.375,-6.15234375,-5.84765625,-10.171875,-10.0625,-9.515625
14,-3.5625,-4.15625,-8.9296875,-9.4453125,-9.90625,-9.7265625
15,-4.2265625,-7.3671875,-9.359375,-10.0078125,-9.6953125,-9.140625
16,-4.13671875,-10.4375,-10.609375,-9.8671875,-9.9765625,-9.953125
17,-3.904296875,-11.4453125,-9.59375,-9.625,-10.1484375,-10.0625
18,-3.693359375,-5.84375,-11.109375,-10.9296875,-10.9375,-10.1328125
19,-3.255859375,-10.171875,-10.8828125,-10.2578125,-9.84375,-9.5234375
