,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-3.18359375,-10.03125,-10.9609375,-9.578125,-9.203125,-8.6875
1,-5.2109375,-5.75390625,-9.6875,-9.2265625,-9.2265625,-10.3046875
2,-4.01953125,-3.078125,-10.5078125,-9.6328125,-9.875,-10.5625
3,-3.162109375,-10.578125,-10.9765625,-10.1015625,-10.2109375,-11.203125
4,-2.669921875,-10.2578125,-10.3828125,-10.84375,-10.53125,-9.2265625
5,-3.345703125,-6.671875,-9.609375,-9.3046875,-9.40625,-7.7890625
6,-4.234375,-5.328125,-7.65625,-9.078125,-8.875,-8.4140625
7,-3.775390625,-9.375,-9.7734375,-9.7734375,-9.7734375,-10.625
8,-4.4296875,-9.390625,-9.8046875,-10.3515625,-8.5859375,-8.3359375
9,-3.4140625,-8.765625,-9.5,-9.9921875,-10.625,-10.2734375
10,-3.490234375,-6.17578125,-10.2578125,-8.3984375,-8.890625,-9.3515625
11,-3.73828125,-9.3125,-9.859375,-8.3671875,-8.46875,-9.3046875
12,-3.525390625,-3.3671875,-8.1015625,-9.7265625,-9.640625,-10.5234375
13,-3.6953125,-5.54296875,-5.1796875,-9.796875,-9.9140625,-9.515625
14,-3.908203125,-5.4921875,-7.43359375,-9.5859375,-9.4453125,-9.7265625
15,-3.30859375,-6.8046875,-8.046875,-9.5625,-9.0625,-9.140625
16,-4.1875,-10.21875,-10.5703125,-9.703125,-9.484375,-9.953125
17,-3.697265625,-11.0625,-9.203125,-8.703125,-9.6015625,-10.0625
18,-3.19921875,-4.89453125,-10.7578125,-10.0234375,-9.8515625,-10.1328125
19,-3.34765625,-9.5078125,-10.6015625,-9.9765625,-9.71875,-9.5234375
