,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-3.5390625,-10.1484375,-10.578125,-9.0390625,-9.3515625,-9.9140625
1,-3.5234375,-6.9296875,-10.078125,-9.7421875,-9.453125,-9.6796875
2,-4.64453125,-9.7109375,-10.1875,-9.2109375,-10.21875,-9.046875
3,-3.193359375,-9.2265625,-9.6328125,-9.7109375,-9.5546875,-9.078125
4,-4.6796875,-5.3203125,-8.3203125,-9.1796875,-10.6796875,-9.75
5,-3.4765625,-6.296875,-9.2734375,-10.078125,-8.7578125,-8.953125
6,-3.8515625,-5.86328125,-9.484375,-10.2421875,-9.1953125,-10.828125
7,-3.40234375,-7.80859375,-9.8515625,-9.921875,-8.6796875,-9.2890625
8,-4.359375,-6.984375,-9.796875,-8.8203125,-9.6484375,-9.9375
9,-3.927734375,-5.40625,-9.0859375,-9.5390625,-9.96875,-9.921875
10,-3.728515625,-5.87109375,-9.859375,-9.4296875,-9.7109375,-9.1015625
11,-3.05078125,-10.8203125,-10.359375,-9.8671875,-9.5,-10.6328125
12,-3.33984375,-6.95703125,-10.40625,-11.375,-11.125,-11.8359375
13,-3.708984375,-6.85546875,-9.4296875,-8.921875,-9.4609375,-9.8046875
14,-4.33203125,-9.5390625,-11.0390625,-10.0546875,-10.375,-9.8359375
15,-2.630859375,-10.8984375,-10.890625,-9.6015625,-9.6640625,-10.453125
16,-2.962890625,-9.6640625,-10.015625,-9.15625,-9.5078125,-10.3828125
17,-4.2890625,-7.25,-11.40625,-9.2890625,-9.5390625,-10.15625
18,-3.951171875,-4.19921875,-5.3515625,-10.09375,-8.8359375,-7.57421875
19,-3.619140625,-9.8671875,-9.984375,-9.8984375,-9.8984375,-10.21875
