,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
1,-2.514657497406006,-3.2604761123657227,-2.957545518875122,-3.190103054046631,-3.350332021713257,-3.731729507446289
3,-2.275393009185791,-3.7235045433044434,-2.8309779167175293,-3.810788631439209,-3.650207281112671,-3.341049909591675
8,-2.4306626319885254,-1.5163551568984983,-3.868247985839844,-3.666647434234619,-3.9054114818573,-3.826855421066284
2,-2.6490728855133057,-4.852694988250732,-4.448049068450928,-3.718844413757324,-3.1360135078430176,-3.9021754264831534
14,-4.002674102783203,-5.685323715209961,-5.879874706268311,-6.180359363555908,-10.2236909866333,-3.4688661098480225
12,-2.383788585662842,-4.19331169128418,-3.499406337738037,-3.5523552894592285,-3.700507640838623,-3.327296257019043
21,-3.84225344657898,-4.32230281829834,-3.49437952041626,-3.860114812850952,-3.7764194011688232,-3.920522928237915
23,-2.4293031692504883,-2.9726901054382324,-3.783488512039185,-2.6582677364349365,-3.01370906829834,-3.359670877456665
9,-2.695898056030273,-4.58773946762085,-3.8558528423309326,-4.483240127563477,-4.174602031707764,-4.171236038208008
11,-2.7823448181152344,-4.140500068664551,-3.7363555431365967,-3.537168264389038,-3.387534618377685,-2.8583903312683105
10,-3.293397903442383,-4.8010029792785645,-3.958123207092285,-3.4791717529296875,-3.4022445678710938,-3.5864624977111816
20,-2.3149948120117188,-3.7279844284057617,-3.4670238494873047,-3.438274621963501,-2.8272745609283447,-3.069749355316162
0,-3.260378360748291,-2.653763055801392,-3.37111759185791,-4.906339168548584,-4.547709941864014,-4.595536708831787
5,-3.585179090499878,-4.362985134124756,-3.394826889038086,-4.038329601287842,-3.464492082595825,-3.8221435546875
15,-2.983368158340454,-1.6311779022216797,-3.181304454803467,-3.681638240814209,-3.339236259460449,-3.946828365325928
6,-2.419696569442749,-3.4510560035705566,-3.37005877494812,-3.3274738788604736,-3.4256632328033447,-4.361079216003418
17,-1.8175922632217407,-2.000386953353882,-1.6208178997039795,-1.5508466958999634,-1.6199400424957275,-2.049497604370117
18,-3.4762487411499023,-4.393092155456543,-3.58100700378418,-3.804113149642944,-3.832466363906861,-3.854409694671631
19,-3.329213380813598,-2.3555479049682617,-3.567588806152344,-3.053887367248535,-2.678828477859497,-3.213480234146118
16,-2.6980650424957275,-4.076064586639404,-4.003759860992432,-4.516964435577393,-3.90407657623291,-4.156291961669922
4,-3.074035406112671,-6.639308452606201,-5.200675964355469,-4.299627780914307,-3.6205456256866455,-3.497952461242676
13,-3.131352424621582,-4.852211952209473,-3.8133511543273926,-3.919615507125856,-4.271641731262207,-4.679084777832031
