,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-2.055872917175293,-2.0938196182250977,-2.7285969257354736,-4.356760025024414,-4.367834091186523,-4.595536708831787
1,-1.9210624694824217,-3.3657240867614746,-2.874194383621216,-3.1704509258270264,-3.476944923400879,-3.731729507446289
2,-2.13940954208374,-4.389718532562256,-3.9883663654327393,-2.8214073181152344,-2.865577459335327,-3.9021754264831534
4,-2.612713575363159,-4.9313507080078125,-4.979687690734863,-3.655524969100952,-3.373388767242432,-3.497952461242676
3,-2.257886409759521,-3.60047459602356,-2.613201856613159,-3.556147336959839,-3.287951946258545,-3.341049909591675
5,-3.647557258605957,-4.164498329162598,-2.958979606628418,-3.4532387256622314,-3.336601972579956,-3.8221435546875
7,-2.033536911010742,-3.80795168876648,-4.291305541992188,-3.624217748641968,-2.305699348449707,-3.24690580368042
6,-1.98098373413086,-3.645505428314209,-3.127652406692505,-3.4537148475646973,-3.7461559772491455,-4.361079216003418
8,-2.046448945999145,-1.290730357170105,-3.6179122924804688,-3.486372470855713,-3.488706350326538,-3.826855421066284
15,-2.75343918800354,-1.4465423822402954,-3.339512825012207,-3.386714220046997,-3.1764800548553467,-3.946828365325928
9,-2.5534861087799072,-3.84252405166626,-3.421614646911621,-3.6209733486175537,-3.4227726459503174,-4.171236038208008
14,-1.8866353034973145,-3.610513687133789,-5.757889747619629,-6.063332557678223,-11.09087085723877,-3.4688661098480225
10,-2.301521062850952,-4.255958080291748,-3.836332321166992,-3.3960723876953125,-3.320711851119995,-3.5864624977111816
12,-2.1439805030822754,-3.426884412765503,-3.106999158859253,-3.413301706314087,-3.430640459060669,-3.327296257019043
11,-1.8514060974121087,-4.01104211807251,-3.596567153930664,-3.161926031112671,-3.242439985275269,-2.8583903312683105
13,-2.85689640045166,-4.917136192321777,-4.021380424499512,-3.806315660476685,-3.982913255691528,-4.679084777832031
16,-2.068356275558472,-4.486292839050293,-3.333462238311768,-3.2019615173339844,-3.210633993148804,-4.156291961669922
17,-1.7400795221328735,-1.8349345922470093,-1.5393290519714355,-1.4958726167678833,-1.546576976776123,-2.049497604370117
18,-2.873955249786377,-4.021660327911377,-3.5166571140289307,-3.4125125408172607,-3.2340261936187744,-3.854409694671631
19,-2.883328914642334,-2.4124293327331543,-3.405356884002685,-2.9608278274536133,-2.681065797805786,-3.213480234146118
