,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-1.979583501815796,-2.2240891456604004,-0.9291598200798036,-0.6201648712158203,-0.5251895189285278,-0.7515117526054382
1,-1.1980451345443726,-0.5485628843307495,-0.9749493598937988,-0.9250871539115906,-0.1826410293579101,-0.4910805821418762
2,-1.1455748081207275,-1.685671091079712,-1.1860628128051758,-0.2640163004398346,-0.3897072374820709,-0.4191178381443023
3,-1.3369054794311523,-0.6225849390029907,-0.8500807881355286,-0.382207304239273,-0.2067427784204483,-0.413549393415451
5,-1.052112102508545,-0.9385046362876892,-0.2992804944515228,-0.3265624642372131,-0.2032045572996139,-0.581835150718689
7,-1.45408833026886,-0.5129521489143372,-0.2743790447711944,-0.2635396718978882,-0.1599304527044296,-0.3639911115169525
6,-0.5734383463859558,-1.0593461990356443,-0.1422011852264404,-0.1250736266374588,-0.1400593817234039,-0.1680810749530792
8,-1.0216498374938965,-0.543709933757782,-0.3152782320976257,-0.3119265139102936,-0.3212746083736419,-0.4976794123649597
9,-0.5619101524353027,-1.4095970392227173,-0.3130034804344177,-0.290137767791748,-0.2597808241844177,-0.3561471104621887
10,-1.268629789352417,-1.1249295473098757,-0.2560970485210418,-0.2146763801574707,-0.1648484170436859,-0.1676160246133804
11,-0.7824493050575256,-0.4174013137817383,-0.3302075266838074,-0.4459704160690307,-0.2082129269838333,-0.1466557681560516
13,-0.7840977311134338,-1.758657693862915,-0.3505654335021972,-0.8200192451477051,-1.293609380722046,-0.4810969829559326
12,-0.3219475150108337,-0.461505115032196,-1.4045543670654297,-2.832866907119751,-0.185773491859436,-0.198385864496231
14,-1.0771539211273191,-1.5210671424865725,-0.4535766243934631,-0.3188952803611755,-0.171073168516159,-0.2933928966522217
23,-0.4979677498340606,-0.1240442916750907,-0.1314852237701416,-0.1389644593000412,-0.1189886033535003,-0.1450942754745483
16,-1.6414045095443726,-2.161827564239502,-1.1818349361419678,-1.997300386428833,-0.4537199735641479,-1.033342361450195
17,-1.394054293632507,-1.3541723489761353,-2.3175055980682373,-0.728930652141571,-0.6001659035682678,-0.9566383957862854
18,-0.9203687310218812,-0.5271148681640625,-0.3506725430488586,-0.2411511689424514,-0.3310181200504303,-0.3716214001178741
19,-1.5964336395263672,-1.5575991868972778,-0.4891480207443237,-0.3046161532402038,-0.3262885212898254,-0.8415201902389526
4,-1.102131962776184,-1.0229225158691406,-0.2771171629428863,-0.1936400085687637,-0.292881965637207,-0.3854320645332336
22,-0.6172246336936951,-1.1238465309143066,-1.835750818252564,-1.6750450134277344,-1.5705170631408691,-1.443371057510376
21,-1.6630383729934692,-1.793631911277771,-0.8837347030639648,-0.4567730128765106,-0.5020807385444641,-1.235128402709961
15,-1.743902564048767,-1.4903854131698608,-1.11017107963562,-1.9038790464401243,-0.2518434226512909,-0.4543471932411194
20,-1.907467246055603,-2.8078503608703613,-0.4238037168979645,-0.2300058603286743,-0.2730620503425598,-0.3102618455886841
