,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
1,-2.386465072631836,-2.248227834701538,-3.1611154079437256,-6.072047710418701,-5.860091686248779,-5.643821716308594
3,-2.6635184288024902,-7.601526260375977,-6.047667503356934,-6.535545349121094,-7.400747299194336,-6.637701034545898
8,-2.106635808944702,-7.200118064880371,-5.902655124664307,-5.722766399383545,-6.055154323577881,-6.340807914733887
2,-2.6123671531677246,-7.151189804077148,-6.730615615844727,-6.319814682006836,-6.103253364562988,-6.329113960266113
14,-2.226681470870972,-7.966118335723877,-7.622875213623047,-7.1076836585998535,-7.20272159576416,-7.100666046142578
12,-3.491508960723877,-2.319986820220948,-7.020349979400635,-6.029160022735596,-6.193953037261963,-6.14543342590332
21,-3.615332126617432,-6.563486099243164,-6.301734447479248,-6.0848307609558105,-5.6065592765808105,-6.034048557281494
23,-1.485093355178833,-6.146872520446777,-6.306293964385986,-6.629700183868408,-6.330494403839111,-6.213093280792236
9,-2.804697036743164,-4.147758483886719,-4.769059181213379,-5.907793521881104,-6.434062004089356,-6.174010276794434
11,-2.17796277999878,-6.478718280792236,-6.338471412658691,-6.930831432342529,-6.972546577453613,-6.742084503173828
10,-3.810899496078491,-4.395115852355957,-6.2322282791137695,-5.932734966278076,-5.189560890197754,-5.330700874328613
20,-3.570013999938965,-8.013238906860352,-6.658012866973877,-6.543219566345215,-6.473773956298828,-6.792211055755615
0,-2.706033706665039,-6.7718586921691895,-6.464047431945801,-6.562742710113525,-6.558647155761719,-6.1864776611328125
17,-4.791150093078613,-5.877730369567871,-8.378389358520508,-8.817490577697754,-8.97780704498291,-7.399538040161133
18,-3.3392996788024902,-8.132192611694336,-6.760646343231201,-6.387486934661865,-6.394834518432617,-6.829174041748047
19,-2.7479798793792725,-6.6591410636901855,-6.570542812347412,-7.353443145751953,-7.076651573181152,-6.30845832824707
16,-2.6100897789001465,-7.710623264312744,-6.394735336303711,-6.1854634284973145,-6.326585292816162,-6.456127166748047
4,-2.6114072799682617,-7.36112642288208,-6.961986064910889,-6.602806091308594,-7.155656337738037,-6.749605178833008
5,-2.040369749069214,-8.138769149780273,-7.364785671234131,-6.872816562652588,-6.731250286102295,-7.198105335235596
13,-3.0199499130249023,-6.412064552307129,-7.271484375,-6.6229567527771,-4.448232650756836,-6.399460315704346
6,-3.6804585456848153,-7.659400939941406,-6.807963848114014,-6.042656421661377,-6.733459949493408,-6.043562889099121
7,-2.115234375,-3.037109375,-7.546875,-7.0859375,-6.34765625,-5.515625
15,-2.408203125,-6.89453125,-6.65234375,-6.83203125,-7.59375,-7.5390625
