,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-5.29296875,-5.859375,-5.26171875,-4.53515625,-4.4375,-5.34765625
1,-5.8125,-6.12890625,-6.953125,-7.78125,-6.79296875,-6.953125
2,-5.37890625,-6.53125,-6.0390625,-4.6484375,-4.84375,-5.3046875
3,-5.828125,-5.67578125,-5.625,-6.33203125,-7.15625,-7.046875
4,-6.20703125,-6.48828125,-6.23828125,-7.22265625,-7.1640625,-5.8671875
5,-6.15625,-5.43359375,-8.2890625,-6.0234375,-6.80078125,-6.64453125
6,-5.66796875,-4.40625,-5.26171875,-5.72265625,-4.6953125,-4.98828125
7,-6.5390625,-4.890625,-4.56640625,-4.56640625,-4.56640625,-5.796875
8,-5.63671875,-4.640625,-6.92578125,-6.5625,-6.37109375,-6.96484375
9,-6.07421875,-6.33203125,-5.85546875,-6.44140625,-6.69140625,-6.28515625
10,-5.13671875,-5.9453125,-5.9921875,-5.54296875,-5.54296875,-6.83984375
11,-5.77734375,-5.58203125,-5.8359375,-4.41015625,-4.6640625,-6.53515625
12,-6.22265625,-5.48828125,-5.56640625,-6.11328125,-6.1953125,-6.3125
13,-5.84375,-6.8359375,-5.33984375,-5.9609375,-5.62890625,-5.640625
14,-6.00390625,-7.99609375,-6.66015625,-6.86328125,-7.41796875,-7.046875
15,-5.73046875,-6.62109375,-6.0234375,-6.1796875,-7.54296875,-7.27734375
16,-5.578125,-6.6640625,-7.01171875,-5.94921875,-5.82421875,-7.57421875
17,-5.8203125,-5.23046875,-6.80859375,-6.5390625,-6.12109375,-7.30078125
18,-5.8515625,-4.81640625,-5.9296875,-6.0625,-6.0234375,-5.82421875
19,-5.94140625,-5.65625,-6.87109375,-6.0546875,-6.77734375,-6.39453125
