,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-4.6171875,-6.0390625,-4.609375,-4.59765625,-4.8671875,-5.34765625
1,-6.00390625,-6.60546875,-5.55078125,-8.90625,-6.88671875,-6.953125
2,-14.2578125,-6.60546875,-6.16796875,-4.98828125,-5.23828125,-5.3046875
3,-5.8203125,-6.4921875,-6.48046875,-6.56640625,-7.2265625,-7.046875
4,-5.43359375,-8.8984375,-8.125,-7.71484375,-6.4375,-5.8671875
5,-7.08203125,-4.66015625,-8.3671875,-6.2578125,-6.1484375,-6.64453125
6,-6.97265625,-5.95703125,-5.80859375,-6.15625,-5.43359375,-4.98828125
7,-5.3984375,-5.72265625,-4.81640625,-5.015625,-6.1640625,-5.796875
8,-5.640625,-7.11328125,-8.5,-7.97265625,-7.14453125,-6.96484375
9,-7.4140625,-7.23046875,-7.390625,-6.86328125,-7.8515625,-6.28515625
10,-5.19140625,-6.58203125,-5.90234375,-5.45703125,-5.65625,-6.83984375
11,-6.58203125,-6.32421875,-5.84765625,-5.15234375,-5.5703125,-6.53515625
12,-7.48046875,-6.37109375,-6.89453125,-6.5390625,-5.90234375,-6.3125
13,-7.6328125,-6.703125,-6.4609375,-6.3828125,-6.23828125,-5.640625
14,-7.765625,-8.8046875,-8.109375,-8.171875,-8.3515625,-7.046875
15,-6.33984375,-6.7265625,-6.21484375,-5.734375,-7.37890625,-7.27734375
16,-5.94921875,-6.55859375,-6.95703125,-5.7734375,-5.8125,-7.57421875
17,-6.24609375,-6.9296875,-6.68359375,-7.0234375,-6.58203125,-7.30078125
18,-5.375,-5.82421875,-5.67578125,-6.578125,-5.97265625,-5.82421875
19,-6.7578125,-7.4765625,-7.7734375,-6.57421875,-6.44140625,-6.39453125
