,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,-0.97216796875,-7.54296875,-6.87890625,-6.5859375,-7.84375,-9.1015625
1,-2.83984375,-8.1484375,-5.94140625,-6.89453125,-8.4453125,-9.0625
2,-2.119140625,-9.171875,-7.88671875,-7.54296875,-7.23828125,-7.51953125
3,-1.0634765625,-8.7890625,-7.375,-9.1171875,-8.9296875,-10.078125
4,-4.17578125,-9.6953125,-11.671875,-10.125,-8.5,-7.68359375
5,-0.544921875,-8.3203125,-8.046875,-9.0703125,-8.3203125,-8.3828125
6,-2.681640625,-9.015625,-9.28125,-9.109375,-9.4453125,-11.1953125
7,-1.037109375,-10.0625,-9.03125,-9.453125,-8.3671875,-9.0390625
8,-0.8095703125,-7.5390625,-6.25,-7.0546875,-7.4140625,-6.96875
9,-1.484375,-5.9296875,-5.29296875,-6.30859375,-5.328125,-7.21484375
10,-1.5537109375,-8.3515625,-10.796875,-11.3984375,-11.2890625,-11.09375
11,-0.398193359375,-6.12109375,-7.328125,-7.88671875,-7.5078125,-8.1953125
12,-4.2890625,-8.8046875,-7.9375,-7.546875,-6.8828125,-7.80859375
13,-2.064453125,-8.1875,-7.5,-7.359375,-8.671875,-7.52734375
14,-1.3857421875,-9.3984375,-8.9296875,-8.8515625,-8.1171875,-8.5625
15,-0.484375,-6.8828125,-6.3359375,-7.16796875,-7.54296875,-8.359375
16,-0.75341796875,-5.81640625,-4.41796875,-5.03125,-9.2890625,-9.9375
17,-1.2724609375,-8.2890625,-5.53125,-4.84765625,-4.390625,-6.05859375
18,-0.72607421875,-8.8203125,-9.9375,-10.34375,-10.328125,-10.078125
19,-3.453125,-8.8671875,-8.0078125,-8.234375,-8.3984375,-8.1484375
