,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,-7.19921875,-5.68359375,-9.3046875,-10.8828125,-12.671875,-11.890625
1,-6.5546875,-10.96875,-13.046875,-10.8203125,-11.1875,-12.6171875
2,-8.03125,-11.734375,-13.21875,-14.7578125,-14.4140625,-14.09375
3,-7.28515625,-6.95703125,-7.37109375,-10.296875,-10.2109375,-11.9453125
4,-6.9765625,-13.375,-12.953125,-9.1875,-9.7265625,-10.9140625
5,-5.97265625,-12.0390625,-11.15625,-8.203125,-8.4921875,-9.3984375
6,-6.8984375,-7.9921875,-8.5,-8.3359375,-7.421875,-11.859375
7,-6.24609375,-8.6875,-13.1640625,-10.34375,-8.8671875,-11.359375
8,-6.73828125,-5.92578125,-9.4765625,-10.171875,-11.953125,-11.3828125
9,-7.0625,-8.21875,-11.484375,-12.5,-9.21875,-11.21875
10,-7.2578125,-10.6953125,-11.1484375,-11.1484375,-11.0625,-12.8984375
11,-7.41796875,-11.078125,-11.0390625,-12.1328125,-9.0703125,-9.328125
12,-6.31640625,-6.51171875,-11.7578125,-8.0859375,-9.234375,-11.4296875
13,-7.37890625,-8.4375,-9.0390625,-9.8203125,-9.96875,-12.03125
14,-8.328125,-12.0625,-12.3046875,-7.93359375,-8.390625,-10.0078125
15,-5.64453125,-5.0078125,-6.59765625,-7.75,-12.4453125,-11.4609375
16,-6.42578125,-7.7890625,-11.9765625,-11.8359375,-13.046875,-13.3046875
17,-7.34375,-9.8828125,-15.3671875,-13.171875,-11.4609375,-12.046875
18,-6.984375,-11.6953125,-11.953125,-11.625,-11.7421875,-12.140625
19,-6.2421875,-5.72265625,-8.03125,-9.734375,-9.859375,-9.8671875
