,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,-5.93359375,-9.3359375,-10.1875,-9.9765625,-9.40625,-10.359375
1,-6.25,-6.24609375,-9.875,-9.6796875,-9.203125,-9.3046875
2,-7.25,-10.4453125,-9.953125,-10.328125,-10.0625,-10.5859375
3,-8.4375,-6.2109375,-7.578125,-9.296875,-9.6015625,-9.625
4,-7.109375,-9.796875,-11.265625,-12.1484375,-12.2109375,-12.4765625
5,-7.21875,-9.703125,-10.203125,-10.015625,-9.7109375,-10.765625
6,-5.98046875,-10.171875,-11.0390625,-10.6796875,-10.1484375,-11.03125
7,-8.21875,-10.765625,-10.515625,-9.2578125,-9.25,-9.8046875
8,-9.1171875,-8.7578125,-10.8671875,-10.078125,-10.4296875,-8.2421875
9,-7.4375,-9.109375,-9.4140625,-9.7734375,-9.4609375,-10.15625
10,-8.984375,-9.828125,-10.375,-9.3125,-10.703125,-10.8203125
11,-7.62890625,-8.8203125,-10.8203125,-10.4375,-10.90625,-11.6640625
12,-8.7421875,-11.6328125,-8.1328125,-7.58984375,-7.4921875,-8.3203125
13,-8.5390625,-8.6875,-10.6484375,-10.0546875,-9.515625,-9.4609375
14,-6.96484375,-7.35546875,-10.40625,-10.625,-10.1484375,-10.75
15,-6.671875,-7.69140625,-9.0,-8.609375,-9.03125,-9.0
16,-7.69921875,-10.234375,-10.03125,-9.8046875,-10.0625,-10.6875
17,-5.9296875,-4.515625,-6.25,-10.46875,-10.4453125,-8.59375
18,-7.82421875,-5.828125,-5.0,-7.34375,-10.015625,-11.2734375
19,-6.53125,-9.4453125,-8.28125,-7.55078125,-7.8359375,-8.1953125
