,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,-5.8046875,-11.9375,-11.953125,-10.4921875,-10.6171875,-12.6640625
1,-7.7421875,-7.03515625,-12.6171875,-13.15625,-11.984375,-12.9296875
2,-5.2890625,-12.1796875,-12.625,-11.2734375,-11.375,-11.140625
3,-6.27734375,-12.4765625,-12.328125,-11.359375,-12.21875,-11.28125
4,-5.05078125,-12.203125,-12.953125,-11.9375,-12.0234375,-11.890625
5,-5.36328125,-12.25,-12.7421875,-12.2890625,-12.5859375,-12.2734375
6,-5.6484375,-12.125,-12.4609375,-12.203125,-12.3359375,-10.109375
7,-5.79296875,-12.1015625,-12.390625,-12.03125,-12.3359375,-12.5390625
8,-5.61328125,-11.0703125,-12.0859375,-12.1796875,-12.15625,-12.359375
9,-6.5859375,-7.50390625,-12.390625,-11.828125,-11.2109375,-12.0234375
10,-5.8984375,-10.703125,-10.828125,-11.328125,-11.0859375,-13.0859375
11,-5.25,-12.5234375,-12.6640625,-11.703125,-12.046875,-11.8203125
12,-6.66015625,-11.890625,-11.7890625,-12.1015625,-11.3515625,-10.6015625
13,-5.4375,-7.453125,-12.7421875,-11.6171875,-11.8046875,-11.3515625
14,-5.578125,-10.046875,-13.453125,-12.0625,-12.328125,-13.1484375
15,-5.0234375,-11.7265625,-12.6875,-11.296875,-11.6171875,-13.1484375
16,-5.5546875,-12.265625,-12.015625,-11.9765625,-11.9375,-12.21875
17,-5.64453125,-12.5546875,-14.0078125,-13.421875,-13.2109375,-12.9296875
18,-5.25,-6.03125,-11.4140625,-12.046875,-11.1953125,-11.109375
19,-5.96875,-8.5234375,-9.4375,-12.1328125,-12.015625,-11.7109375
